"","index","easting","northing","slp09c","slp30c"
"69",37787,2481675.5,5750613.25,0.00149176652891002,0.00154509386585083
"70",37787,2483029.92,5751317.17,0.0025294919935381,0.00162912370701679
"71",37787,2478396.89,5749518.37,0.00717580586822033,0.00295033639545795
"72",37787,2479240.73,5749909.45,0.00197449488167694,0.00158339639827874
"73",37787,2479440.83,5749790.76,0.00233325593467926,0.00158339639827874
"74",37787,2481137.78,5750262.07,0.00254062790784878,0.00154509386585083
"75",37787,2481956.2,5749961.4,0.00272890667413411,0.00126469725928769
"76",37788,2482997.4,5749702,0.000338003537501016,0.000948209572225586
"77",37787,2478528.98,5748449.89,0.00192234646357634,0.00295215083956831
"78",37787,2478933.24,5748540.1,0.00228259325211161,0.00295215083956831
"79",37787,2480437.5,5749107.64,0.00296849296549101,0.00174818526176649
"80",37787,2481123.46,5748909.5,0.0036762240239,0.00184901103693594
"81",37787,2481987.3,5749123.9,0.00263862305784044,0.001215631466937
"82",38154,2483056.6,5748874.6,0.00102928453906578,0.000598635337266718
"83",37788,2486070.07,5748389.38,0.000770467801268785,0.000823864751622058
"84",37787,2476216.14,5747486.14,0.00216713182790749,0.0023816457614781
"85",37787,2476698.9,5747469.87,0.0012544212248562,0.00261487592733647
"86",37787,2478245.63,5747725.15,0.00317317573325063,0.00350459009172284
"87",37787,2478876.82,5747838.69,0.00312297173766336,0.00282247460913435
"88",37787,2480058.33,5748030.24,0.0014232176881306,0.00163334560149239
"89",37788,2482999.46,5747815.1,0.000511934319365697,0.000633433476707046
"90",38154,2483940.13,5748121.75,0.000640200199074422,0.000785664817823781
"91",37788,2485074.14,5747849.7,0.00148725472138243,0.000909353104848873
"92",37788,2486024.46,5747869.77,0.00112128456889525,0.00074343015494764
"93",37788,2486888.48,5747888.64,0.00210473702801286,0.00106821006136459
"94",37787,2475526.77,5747008.16,0.0028070361238366,0.00372676357651012
"95",37787,2476145.9,5746955.83,0.00201399833798184,0.00232812617980489
"96",37787,2476966.52,5746984.73,0.00193429095686612,0.00253119498962911
"97",37787,2478315.49,5747392.52,0.00390823472031613,0.00282247460913435
"98",37787,2479333.7,5746531.8,0.00337822890594195,0.0018208664018219
"99",37787,2480053.31,5747057.87,0.000494371499685235,0.0018208664018219
"100",37788,2483161.51,5747023.79,0.000713708306549701,0.000847343699741767
"101",38154,2484097.02,5746939.59,0.00234463570426938,0.00115494294503953
"102",38256,2484900.1,5746469.68,0.00197890420406593,0.00109133743031778
"103",37788,2486015.64,5746819.33,0.00058438517593829,0.000663104545797647
"104",37788,2487010.08,5746665.62,0.00191780495500932,0.000827301586433199
"105",37940,2487622.97,5746997.01,NA,NA
"106",37787,2476938.23,5745873.26,0.00185558866477263,0.00275399442585378
"107",37787,2477995.76,5745816.46,0.00588376990421847,0.00352128305656472
"108",38296,2479174.15,5746093.42,0.00249048076041292,0.00302813661971471
"109",37787,2480180.69,5745532.84,0.00186382866591089,0.0014775717891423
"110",37787,2481049.7,5745398.4,0.00134352835179957,0.00118126640122112
"111",37787,2482403.9,5745849.4,0.000832220230741291,0.00114331333348816
"112",37788,2483014.57,5746155.66,0.00155507687927389,0.00114365718468278
"113",37787,2483884.34,5745481.94,0.00201810544442407,0.000627745880874061
"114",37788,2485034.68,5745833.11,0.00149631358381007,0.000872492381047949
"115",37788,2486176.37,5745898.21,0.0027365763620537,0.000528306740003296
"116",37788,2487090.09,5745887.7,0.00112765630786533,0.000438492842486403
"117",37788,2487651.76,5746255.08,0.00416242033158903,0.000702950694920437
"118",37787,2473015.29,5744855.79,0.0053983492269473,0.00431892454556558
"119",37787,2477062.91,5744351.45,0.00434025128154137,0.00314219669943216
"120",37787,2478056.15,5744762.76,0.00138088531402926,0.00316183753151774
"121",37787,2479038.32,5744897.57,0.00354832937475391,0.00252132146706033
"122",37787,2479931.56,5744919,0.00258512011665564,0.00193846331812572
"123",37787,2481127.7,5744919.1,0.00110512248227068,0.00118126640122112
"124",37787,2482012.36,5744870.36,0.000984074006050532,0.00121841632180975
"125",37787,2482951.55,5745217.23,0.00190208262686876,0.001128491443848
"126",37787,2483934.68,5744872.48,0.00198782657706219,0.000627745880874061
"127",37787,2485101.39,5744844.52,0.000118563061775954,0.000180976653933748
"128",37787,2486054.02,5744924.73,0.00100378802321643,9.4084251491147e-05
"129",37788,2487038.45,5744848.59,0.000665995949446663,0.000375592123337239
"130",37788,2488146.44,5744502.71,NA,0.000794303699208444
"131",37787,2473144.62,5744120.94,0.00381343068783807,0.00427439299419526
"132",37787,2475313.51,5743712.3,0.0035640156371106,0.00333181023709702
"133",37787,2476240.77,5743823.74,0.0045421207419102,0.00324291824405783
"134",37787,2476950.79,5743995.2,0.00442747914661846,0.00314219669943216
"135",37787,2478236.69,5743679.08,0.00125227758954887,0.00163348325015069
"136",37787,2479000.26,5743835.06,0.00192688882249706,0.00157612191065429
"137",37787,2480017.4,5743598.52,0.00287805200527013,0.00227513804296127
"138",38415,2481063.5,5743848.5,0.00119447910957964,0.0019792879821927
"139",37787,2482073.2,5743880.5,0.00254669041425203,0.00151299415605925
"140",37787,2483053.66,5743876.52,0.00125125644364131,0.000870928378615678
"141",37787,2484119.84,5743798.5,0.000341393615500325,0.000425224167460667
"142",37787,2485023,5743835,0.00302120724779522,0.000890862901390586
"143",38376,2486050,5743860.15,0.00164455976834837,0.00101127456105122
"144",38402,2487030.96,5743911.29,0.00230259228713686,0.000928695707204503
"145",37788,2488151.04,5743852.18,0.0018177041573728,0.000794303699208444
"146",37940,2488446.25,5743642.47,0.00176413596106472,NA
"147",37787,2476236.38,5742779.24,0.00352349732596284,0.00386552528805419
"148",37787,2477040.07,5742709.14,0.00241006752877353,0.00274222508467808
"149",37787,2478018.41,5742867.33,0.00106770361274661,0.00163348325015069
"150",37787,2479094.71,5742828.79,0.000819758793696302,0.000741127213726809
"151",37787,2480023.59,5742788.41,0.0100549950465994,0.0032181989639882
"152",38415,2480999.53,5742939.11,0.0148816549184847,0.00409038086294305
"153",37787,2482100,5742957.24,0.00185914260199966,0.00274430533766427
"154",38447,2483143.51,5742942.76,0.00107380938339455,0.000635733197358071
"155",37787,2484015.32,5742923.57,0.000623375955592207,0.000755771609844903
"156",38376,2485049.11,5742813.01,0.00265800618583415,0.000846653311393845
"157",38376,2486115.78,5743078.36,0.00196191969386973,0.00146815229694239
"158",38402,2486747.85,5743083.73,0.0079397738323636,0.00169673318675129
"159",38457,2487966.64,5742826.75,0.00448208060352563,0.00177984181880774
"160",37940,2488768.64,5742447.87,0.00213000213269138,0.000742628297664506
"161",37787,2475351,5741717.2,0.00536462746419092,0.00318949936429669
"162",37787,2476416.78,5742211.13,0.00478484066529366,0.00386552528805419
"163",37787,2477358.12,5741774.94,0.00132056291255983,0.00310981995772092
"164",37787,2477978.66,5741892.46,0.00205563330849368,0.00165519004805504
"165",37787,2479274.87,5742215.04,0.00526596067384358,0.0032181989639882
"166",37787,2480145.84,5741780.53,0.00762957786492844,0.00306781286330186
"167",37787,2481021.34,5741806.26,0.0257254783955691,0.00574892566754511
"168",37787,2481825.24,5742012.71,0.00470789474022208,0.0060525768040797
"169",37787,2483255.31,5741530.7,0.00149525477713826,0.00069681382687995
"170",37787,2483944.86,5741865.03,0.000368756678506328,0.000562133821055593
"171",38376,2485379,5741775,0.000937500037225984,0.00104540739012469
"172",38376,2485960.93,5741585.73,0.00165729646309736,0.00137070403266586
"173",37788,2488311.82,5742266.96,0.00263306771444976,0.000742628297664506
"174",37788,2488889.73,5741491.67,0.0016609824026157,0.000901389725291713
"175",37787,2469813.65,5740230.22,0.00290022588419458,0.00434641382229434
"176",37787,2473183.8,5740758,0.00439380855269104,0.00280270391051268
"177",37787,2473590.7,5740700,0.00442042683753524,0.00280270391051268
"178",37787,2476352.11,5740944.16,0.00585945589560132,0.00315627034303177
"179",37787,2477196.39,5740773.44,0.00702402301071313,0.00299641548913195
"180",37787,2478587.62,5740843.25,0.00312468896496712,0.00107112351337238
"181",37787,2479140.69,5740706.03,0.0028780291183064,0.00107112351337238
"182",37787,2480047.85,5740885.98,0.000553300349213183,0.00140313927920355
"183",37787,2481124.98,5740928.34,0.0070538407003394,0.00365272476174858
"184",37787,2482075.58,5740872.64,0.00256057437532859,0.00232899511489649
"185",38521,2483032.3,5740867.4,0.0015038454113552,0.00129374212174438
"186",37787,2483959.91,5740802.02,0.000935914835006352,0.000337154008297364
"187",37787,2484864.24,5740968.39,0.0015095174665759,0.000900595619440499
"188",38376,2485919.02,5740911.84,0.00387672224485293,0.000676739210522716
"189",37788,2489116.91,5740865.48,NA,NA
"190",37787,2469773.5,5740185.54,0.00290022588419458,0.00434641382229434
"191",37787,2473827.72,5740235.49,0.00236537178013903,0.00249027026970628
"192",37787,2475453.34,5739437.35,0.00353245218104739,0.00250210536391561
"193",37787,2476125.04,5739746.32,0.000500609861625573,0.00241389818403333
"194",37787,2476997.71,5739696.54,0.00143515271149931,0.00193864186873049
"195",37787,2477969,5739411.76,0.00642372078720027,0.00214881508615835
"196",37787,2479000.15,5739687.96,0.00102641641109846,0.00160202402850268
"197",37787,2480090,5739786.9,0.00203183325786385,0.000956336377876305
"198",37787,2481131.23,5739827.96,0.0021590099305286,0.00244936168430672
"199",37787,2482089.89,5739853.03,0.00174620675544372,0.00484864350578505
"200",37787,2483143.44,5739856.79,0.00459942024406941,0.00558377246226043
"201",37787,2484009.23,5739901.71,0.00153597015111962,0.00402979406775656
"202",37787,2485039.69,5739687.62,0.00139838158967045,0.00173823690839928
"203",38564,2485646.96,5739810.71,0.0019824074198474,0.00811985436825067
"204",37788,2489347.34,5740118.43,NA,0.00554886143576589
"205",37787,2473473.43,5738591.73,0.00398380271413555,0.00245041467083244
"206",37787,2474064.75,5738748.92,0.00300509460182417,0.00206880176789208
"207",37787,2475029.65,5739213.72,0.00203953321406178,0.00252870179210394
"208",37787,2476284.25,5738820.21,0.00233922457611558,0.00290733795003734
"209",37787,2477073.3,5738893.9,0.00300569099421131,0.0025199293899488
"210",37787,2478172.5,5738810.58,0.00312248073115603,0.00190994971983548
"211",37787,2479030.22,5738741.28,0.00133987583348736,0.000728072834506603
"212",37787,2480182.19,5738843.85,0.00120467676979375,0.00742634157717133
"213",37787,2480980.88,5738949.95,0.00249592267514737,0.00742634157717133
"214",37787,2481964.2,5738858.2,0.00550218911415781,0.0269396602155963
"215",37787,2483030.14,5738943.12,0.00991909387756401,0.0327531252806079
"216",37787,2483965.5,5738831.26,0.00366697970130861,0.0274549225822413
"217",38564,2484790.18,5739052.86,0.00411518299891757,0.0124212294254803
"218",38564,2485990.09,5738873.65,0.00581756854364223,0.0234844382862881
"219",38564,2486343.43,5738808.01,NA,0.0234844382862881
"220",38641,2488569.56,5738954.92,NA,0.041567320293687
"221",38641,2488857.64,5738882,NA,0.041567320293687
"222",37787,2472912.15,5737483.9,0.0034452558246673,0.00236916830296567
"223",37787,2474117.73,5737889.6,0.000910508401901547,0.00208334968428685
"224",37787,2474530.89,5738054.64,0.00138516009903377,0.00208334968428685
"225",37787,2476041.43,5737339.31,0.00606651404009271,0.0014492805597995
"226",37787,2476803.2,5737729.1,0.00253825482372834,0.00140039162098417
"227",37787,2477988.79,5737887.55,0.000457021191359866,0.0015420618646734
"228",37787,2479476.4,5737792.52,0.001435455861679,0.0217186820447404
"229",37787,2480104.04,5737913.35,0.0369352308675114,0.0330419227602459
"230",37787,2481027.73,5737725.7,0.00973372203077303,0.0469897756353608
"231",37787,2481626.93,5738197.12,0.0787311585922106,0.0469897756353608
"232",37787,2482806.5,5738258.9,0.0830660789134474,0.0734413669488934
"233",38564,2484055.62,5738435.4,0.0308935157750386,0.0274549225822413
"234",38564,2484994.99,5738040.21,0.00205668258680672,0.0416215132266022
"235",NA,2486344.09,5738154.04,0.0468313177251711,0.0374762973147961
"236",38641,2489024.78,5738399.63,0.030844087232383,0.041567320293687
"237",37787,2471319.3,5736274.89,0.00209174773988222,0.00298675288736125
"238",37787,2472701,5737041.61,0.00160241179632338,0.00267865153053412
"239",37787,2473090.84,5736768.86,0.000855011762829377,0.00199046219688366
"240",37787,2473923.79,5736652.61,0.00148360978308837,0.00203684692369152
"241",37787,2474887.87,5736949.94,0.00260855806525263,0.00244702562238685
"242",37787,2476086.43,5736912.14,0.00489413181936642,0.0014492805597995
"243",37787,2477655.03,5736763.01,0.0118794674344924,0.0155957138928434
"244",37787,2477655.03,5736763.01,0.0118794674344924,0.0155957138928434
"245",37787,2479073.19,5737033.11,0.034226021916562,0.0258374953523307
"246",38699,2481375.2,5737084.28,0.1423835925674,0.0746802106506248
"247",38699,2481375.2,5737084.28,0.1423835925674,0.0746802106506248
"248",38564,2485000.27,5737413.96,0.0451677114918606,0.0955601496168701
"249",38564,2485506.9,5737218.34,0.0204207738617935,0.0697904344259965
"250",37787,2470927.79,5735830.52,0.00148249204957595,0.00417569282622353
"251",37787,2472539.78,5736083.56,0.00128191719165706,0.00195370211299276
"252",37787,2473269.12,5736163.69,0.00224555738630742,0.00140408893894647
"253",37787,2473797.49,5735569.74,0.001706433397427,0.000686313810534062
"254",37787,2475274.25,5735891.5,0.00153195915918594,0.00146811500990241
"255",37787,2475943.57,5736196.08,0.00265429829595284,0.00838584593103379
"256",37787,2467547.65,5734809.18,0.00281711471486076,0.00391389012487113
"257",37787,2473199.69,5734827.81,0.00162456022050173,0.000686313810534062
"258",37787,2473927.18,5734739.73,0.0050712989666351,0.00368407918659973
"259",37787,2475158.96,5734841.65,0.00347909781614659,0.0101392973352846
"260",38748,2478008.05,5734394.08,0.172585824372077,0.0495802407555939
"261",37787,2474564.26,5733422.49,0.00982656734068228,0.00501806810715882
"262",37787,2474564.26,5733422.49,0.00982656734068228,0.00501806810715882
"263",38748,2477984.04,5734378.08,0.172585824372077,0.0495802407555939
"264",37787,2474596.33,5733388.66,0.0117371047162973,0.00501806810715882
"265",37787,2474396.63,5730414.52,0.00281145434232023,0.011629331788007
"266",37787,2469768.57,5729284.63,0.00107578321438877,0.00142154778316898
"267",37787,2474226.63,5729623.15,0.000434943729600259,0.0121598177425646
"268",37787,2474606.9,5730087.2,0.00189648390607249,0.0121598177425646
"269",37787,2469660.52,5729133.58,0.00107578321438877,0.00142154778316898
"270",37787,2469841.59,5729122.56,0.00107578321438877,0.00142154778316898
"271",37787,2474105.03,5728835.27,0.00162249998099822,0.0098624523711989
"272",37787,2470531.59,5727376.79,0.00223336343753848,0.0017273070524006
"273",37787,2472711.46,5727361.13,0.00195179298129498,0.0013638643572618
"274",37787,2474045.53,5727538.37,0.00219490591298068,0.0182899858530105
"275",37787,2470208.02,5726407.6,0.00248624543940698,0.00105078803098808
"276",37787,2472313.5,5727177.39,0.00134795267398917,0.0013638643572618
"277",37787,2473313.35,5726931.83,0.000359401027509955,0.00364884732545806
"278",37787,2473929.62,5727017.94,0.00113048782912524,0.0182899858530105
"279",37787,2469685.46,5725797.64,0.000569241465110139,0.00168447340627658
"280",37787,2469706.2,5725808.77,0.000569241465110139,0.00168447340627658
"281",37787,2471991.29893467,5747036.17271473,0.0052405877953516,0.00532546706564822
"282",37787,2479284.32322768,5741943.08469314,0.00351403134149648,0.00331260995938272
"283",37787,2481515.41996603,5740981.15270537,0.0110895444629562,0.00365272476174858
"284",37787,2479905.32136508,5741214.07805911,0.00549799535858472,0.00331260995938272
"285",37787,2479649.31551541,5737914.05429199,0.001435455861679,0.0217186820447404
"286",37787,2485927.35162676,5745055.09001067,0.000551497673036404,9.4084251491147e-05
"287",38705,2486542.33850091,5736368.03411454,0.15680365706971,0.116282113470862
"288",37135,2482763.37340126,5758943.19597193,0.00137926006298119,0.000899766674656698
"289",37940,2488287.7826044,5744475.61986602,NA,NA
"290",37788,2487203.35689922,5745743.09314982,0.00111315225948297,0.000438492842486403
"291",37787,2478217.32475462,5745993.11760318,0.00501951580918723,0.00352128305656472
"292",37787,2484366.34430103,5742357.07558501,0.00300402632718872,0.000716869696821883
"293",37787,2480515.33014518,5742770.08779608,0.0157679213752139,0.00266320654945193
"294",37787,2474803.97695126,5741162.15575143,0.000405749656585275,0.00318949936429669
"295",37787,2482791.33668759,5744625.09526612,0.00154466790075295,0.00151299415605925
"296",37787,2478766.30965481,5748808.0275146,0.00221680242624131,0.00295215083956831
"297",38800,2487734.60363647,5733564.18494984,NA,0.086428838156547
"298",37787,2482135.60285306,5740588.75304678,0.0013498093842154,0.00232899511489649
"299",37787,2482137.21470492,5740589.87072471,0.0013498093842154,0.00232899511489649
"300",37787,2482103.49856007,5740534.17948397,0.0013498093842154,0.00232899511489649
"301",37787,2482002.74854902,5740467.10095848,0.00112849236514849,0.00232899511489649
"302",37787,2481937.14211459,5740501.2721758,0.00112849236514849,0.00232899511489649
"303",37788,2487790.34035163,5742439.54783026,0.00552962908440249,0.00177984181880774
"304",37787,2484606.2321792,5744500.45851889,0.000259264897350227,0.000890862901390586
"305",37787,2482957.13873912,5744746.27944612,0.00161200204900364,0.001128491443848
"306",37135,2481931.57887909,5758622.06340974,0.00124619785574729,0.000899766674656698
"307",37787,2482453.73030927,5744642.03469541,0.00157309399176103,0.00151299415605925
"308",37787,2484703.29518125,5744278.61345697,0.000960377444554027,0.000890862901390586
"309",37787,2485769.02133439,5745434.66097665,0.000467935397311952,9.4084251491147e-05
"310",37787,2480314.37586834,5742502.01869977,0.0137873486134587,0.00266320654945193
"311",37787,2478658.48518295,5742541.22368096,0.00135327152939069,0.000741127213726809
"312",37135,2483006.19545452,5758404.24244176,0.000828738228538572,0.00027319474900337
"313",37506,2482391.10346782,5758215.10866123,0.000973606168509448,0.000899766674656698
"314",37135,2483166.31092456,5758488.20542383,3.95990028198951e-05,0.00027319474900337
"315",37506,2482207.809855,5758451.00029976,0.00144537438672898,0.000899766674656698
"316",37135,2481518.30923413,5758617.0011062,0.00214686601308535,0.00109437997719163
"317",37787,2480532.15190655,5742060.7738813,0.012921766677064,0.00266320654945193
"318",37787,2480665.19850853,5742139.12442991,0.012921766677064,0.00266320654945193
"319",37787,2481094.17810318,5742016.53127559,0.0257254783955691,0.0060525768040797
"320",39959,2507074.34013043,5710725.841366,NA,0.0458523239468515
"321",38692,2479577.16319223,5736900.16182309,0.0849658610800567,0.0419068056995839
"322",38667,2479722.47629798,5730479.50136342,0.0846429784244788,0.0379856223430344
"323",38667,2491494.02398737,5736536.37295503,0.103604892557885,0.0572001002496763
"324",38667,2487850.82941732,5735828.82311981,0.0996913127434815,0.0881985594158347
"325",37468,2437303.06090049,5746068.32360354,0.00744807277137139,0.00787450648345592
"326",37914,2436464.88733887,5735224.7333858,0.00507974274280936,0.00677322690343963
"327",38313,2425945.08597262,5740490.91043379,0.00896819855258687,0.00731796932425227
"328",37787,2460140.16889216,5734781.43609651,0.00431601470990386,0.00556561015072242
"329",38932,2455050.27962575,5725582.94288303,0.00390623595221313,0.00313952988188771
"330",37787,2467410.468649,5739550.35662032,0.00522037365550546,0.00464118448063072
"331",37787,2467134.62611846,5731515.12846926,0.00442967655301796,0.00499932652154402
"332",37060,2469096.89160624,5759512.75265456,0.0047742000172948,0.00470209616657815
"333",39506,2431320.9210266,5716939.15161489,0.00173309695178925,0.00440766963932568
"334",37787,2474884.97662191,5744560.24384655,0.00322309771644581,0.00335288730491765
"335",37787,2479572.25636512,5737795.54133849,0.001435455861679,0.0217186820447404
"336",37787,2481539.27443778,5745058.11424,0.000973619205617893,0.00118126640122112
"337",37787,2481624.40279026,5742479.96771108,0.0096693325986079,0.0060525768040797
"338",37787,2483668.37256018,5740013.13461199,0.00265295331773297,0.00558377246226043
"339",37787,2479320.77085389,5751717.47169792,0.00202471233387533,0.00232713192321326
"340",37787,2478979.11343265,5741094.7864098,0.00155420251805596,0.000526898146234808
"341",37787,2475722.91995822,5742664.77432209,0.00368911408951499,0.00386552528805419
"342",37787,2481125.19246301,5741814.45318294,0.0257254783955691,0.00574892566754511
"343",37787,2484582.23903826,5743502.76308823,0.0025156574268037,0.000755771609844903
"344",37788,2486481.63828514,5746115.24176828,0.00123727358242817,0.000438492842486403
"345",37787,2478718.07015232,5747793.13809919,0.00316713378567886,0.00282247460913435
"346",37787,2474914.51453231,5741340.94047794,0.000774815302408423,0.00318949936429669
"347",37788,2488524.00208598,5741598.95763675,NA,0.000901389725291713
"348",17153,2843226.38213698,6182190.42136438,0.00542623224757743,0.00137787710335083
"349",17151,2845229.86919086,6183314.40233904,0.072121614401758,0.0142994243314663
"350",14118,2947608.36671707,6268430.98307167,0.112419943096992,0.0153765325900257
"351",14004,2946956.41850799,6269712.74735662,0.00830563553184998,0.0130615174995827
"352",14004,2947161.21808679,6269945.94645291,0.00340658827751984,0.00875212801503798
"353",11939,2799557.85716444,6303375.27550822,0.0248028564197389,0.0166113008342275
"354",15202,2603012.28150608,6238098.55454295,0.0354649626084988,0.0177991252792501
"355",17027,2619413.90461498,6179266.76631098,0.0023406508094752,0.00601562386221394
"356",17153,2844965.67304465,6181603.42049609,0.0033619454772208,0.01262710701808
"357",17141,2847019.93499558,6183291.50996767,0.0459065226655278,0.0210491904241265
"358",9904,2886230.70414516,6346024.01464288,0.00355138174181361,0.0024094595442881
"359",17105,2839737.51916214,6166171.94152677,0.00217430946607444,0.000471758300096748
"360",19026,2816487.78970373,6134137.77295117,0.0334142030758217,0.0238494202979412
"361",19812,2773700.03104436,6106162.09106445,0.0122664546888291,0.0110161180593036
"362",19812,2773438.96673552,6106004.5775328,0.0145728247595539,0.0163323087319512
"363",20377,2791246.26750145,6084469.2626772,0.0615766869003821,0.00645757104554746
"364",21728,2733885.29666744,6025299.48754593,0.00767950803143968,0.00699284994992416
"365",26463,2695680.86724843,5956588.83192224,0.15857545353152,0.065236604637897
"366",32352,2496072.25632646,5853759.0100099,0.0188393219583045,0.0429499918929271
"367",51297,2316575.19214338,5475873.98363512,0.0170244821806656,0.00976969609197788
"368",24401,2533712.24869744,5992816.36328668,0.0134317394010712,0.021481383747506
"369",25695,2589885.09351619,5965464.29740954,0.000926243221921908,0.000773974546103135
"370",23230,2510797.94120613,6009123.71339949,0.00261664363503393,0.00323693707692933
"371",27384,2393472.29613335,5938089.20465672,0.002443359436216,0.00337877459501439
"372",29871,2415761.66692508,5898307.0806872,0.0109435867553893,0.0497565729366632
"373",31406,2455067.2719494,5869625.25597644,0.0257659710456614,0.193732399015761
"374",40509,2192142.65700147,5695205.03960665,0.0085372365542932,0.0145489024317493
"375",32116,2362811.08351707,5860476.68987784,0.0381447205558687,0.0535108284380211
"376",24449,2533878.12690204,5992293.86917363,0.0174332396582542,0.021481383747506
"377",33450,2343277.35327955,5830138.76711308,0.0108435959015267,0.00579256059728339
"378",22774,2485963.08758418,6012470.81292406,0.430166549325543,0.237327704734158
"379",34085,2532354.99176502,5821437.52119366,0.0227635401981839,0.0217218316327978
"380",48916,2096866.68296445,5519144.49448224,0.0119222015043532,0.0121765389360788
"381",NA,2258286.3825812,5436514.71421997,0.0160712695955094,0.0133652739825704
"382",44580,2107938.63783506,5602634.04844346,0.105030742724014,0.233582781447718
"383",14948,2753104.98550834,6242360.38874538,0.00825929590866351,0.00976642842558733
"384",28064,2398736.5069404,5929775.06405307,0.210860398516622,0.0847572014030599
"385",10552,2844754.32387786,6336161.99982656,0.140146893863919,0.0871345693332429
"386",9883,2844754.5743394,6336219.42218064,0.140146893863919,0.0871345693332429
"387",10552,2844564.76420579,6336216.05879046,0.0703728633468864,0.0266592587232441
"388",17682,2693944.38527165,6163232.57097876,0.070135062553598,0.046770952884176
"389",17332,2693446.47971004,6163211.38058789,0.093801433023452,0.0278833187735628
"390",17332,2693316.57255248,6163159.01627242,0.093801433023452,0.0278833187735628
"391",17335,2692801.26451014,6163127.10284826,0.0653800059819171,0.0278833187735628
"392",44286,2204382.18283848,5605444.87283907,0.0362783510680179,0.0281596714376967
"393",28175,2423134.04579131,5927430.31146294,0.0312941063398968,0.025557572174922
"394",18140,2750369.15468858,6152209.58777564,0.120111212809221,0.00621404452150187
"395",15512,2892867.60048152,6231700.20007281,0.00315955548693997,0.00378141210145044
"396",12499,2972766.20198523,6300906.35783489,0.0104569675024159,0.00611171538449636
"397",16908,2730872.87882623,6190285.62259321,0.00174386033881404,0.00706950478485582
"398",31283,2442476.30354361,5874490.03275382,0.0238268257727976,0.014158550762621
"399",18024,2750588.20691174,6152902.39713425,0.0820373095131118,0.0260917254933742
"400",36147,2409883.90089977,5785360.20116046,0.0719412645690604,0.161617858602739
"401",9406,2913364.77502309,6359623.86079843,0.116883325769026,0.0333826474665892
"402",19665,2716949.80033726,6111082.95653029,0.0107893130939764,0.0112209027388932
"403",45726,2212487.50974667,5567553.56047454,0.208743566962802,0.106539871637521
"404",45176,2212164.82624967,5567538.78268239,0.0499150208778263,0.106539871637521
"405",19896,2753650.85277273,6092818.30494522,0.0140645143524865,0.0103600444363966
"406",26864,2453885.59354646,5933608.47683721,0.0141236999899787,0.0842345795161699
"407",22898,2690161.09914236,6011497.63636085,0.0268920498160879,0.0487057397481034
"408",26864,2454074.52219616,5933887.67641958,0.0124277250384836,0.0156291662603354
"409",26733,2526892.16367389,5948578.16100594,0.0753422624340225,0.0393263898567436
"410",22052,2678815.42525341,6030563.26381153,0.00514827129840228,0.0183313333945638
"411",24261,2659133.73419907,5988401.79474124,0.0140990181076331,0.0275013465360855
"412",9904,2886255.31576249,6346356.20199397,0.00331314711779983,0.00275186624927381
"413",15512,2892867.05327533,6231689.11163805,0.00315955548693997,0.00378141210145044
"414",20700,2703578.53607597,6062747.16568799,0.0125890384933945,0.00870048293298484
"415",24206,2670682.40685393,5995099.9703757,0.117116859305283,0.0823039300287785
"416",22787,2510982.86516569,6010722.89573362,0.00340393512608694,0.00328514060438506
"417",24449,2533720.62722413,5992816.33635461,0.0134317394010712,0.021481383747506
"418",24506,2574229.30587645,5991618.09838922,0.0757594474258386,0.0918638797777807
"419",24658,2594438.98674547,5990390.82794292,0.0313925583652207,0.069230274289036
"420",26156,2500107.21974845,5962582.54067087,0.0513986849605856,0.0677428844725241
"421",27506,2453336.82869722,5933637.3886382,0.0955429397671893,0.0842345795161699
"422",27384,2393480.6130162,5938089.34205657,0.002443359436216,0.00337877459501439
"423",32116,2362819.54566305,5860465.75838094,0.0381447205558687,0.0535108284380211
