"","polygon","easting","northing","v30","terrain","slp09c","slp30c","MVN_Vs30_NZGD00_allNZ_AhdiAK_noQ3_hyb09c_noisyT_minDist0.0km_v6_crp1.5","MVN_Vs30_NZGD00_allNZ_YongCA_noQ3_noisyT_minDist0.0km_v7_crp1.5","MVN_stDv_NZGD00_allNZ_AhdiAK_noQ3_hyb09c_noisyT_minDist0.0km_v6_crp1.5","MVN_stDv_NZGD00_allNZ_YongCA_noQ3_noisyT_minDist0.0km_v7_crp1.5","IwahashiPike_NZ_100m_16","gid_aak_n3_h9c"
"273",37787,1562714.63632122,5165753.44538365,192.323524,"Alluvial",0.00195179298129498,0.0013638643572618,192.914474487305,194.74267578125,0.126685261726379,0.134597733616829,16,"13_floodplain"
"274",37787,1564048.16967492,5165930.71422994,173.789788,"Alluvial",0.00219490591298068,0.0182899858530105,183.780639648438,185.044479370117,0.129121080040932,0.136119350790977,16,"13_floodplain"
"275",37787,1560212.24258837,5164800.09277226,196.106394,"Alluvial",0.00248624543940698,0.00105078803098808,193.87809753418,195.949615478516,0.135268896818161,0.143579706549644,16,"13_floodplain"
"276",37787,1562316.84557683,5165569.7472655,199.878002,"Alluvial",0.00134795267398917,0.0013638643572618,195.47135925293,197.570724487305,0.129435569047928,0.136506140232086,16,"13_floodplain"
"277",37787,1563316.32256203,5165324.35870386,194.258917,"Alluvial",0.000359401027509955,0.00364884732545806,191.938110351562,191.639358520508,0.127658978104591,0.135882824659348,15,"13_floodplain"
"278",37787,1563932.34360791,5165410.48079779,189.37384,"Alluvial",0.00113048782912524,0.0182899858530105,188.611022949219,190.520080566406,0.128004491329193,0.135607406497002,16,"13_floodplain"
"279",37787,1559689.93333724,5164190.32597499,195.639005,"Alluvial",0.000569241465110139,0.00168447340627658,190.898330688477,193.313232421875,0.122678212821484,0.129744634032249,16,"13_floodplain"
"280",37787,1559710.66443425,5164201.45337603,178.593233,"Alluvial",0.000569241465110139,0.00168447340627658,190.702209472656,189.368362426758,0.120984435081482,0.128118470311165,15,"13_floodplain"
"281",37787,1561993.71133812,5185420.96673922,434.84965304549,"Alluvial",0.0052405877953516,0.00532546706564822,373.170288085938,373.671966552734,0.0956849157810211,0.100665546953678,16,"13_floodplain"
"282",37787,1569284.13258605,5180330.06109757,196.772252851892,"Alluvial",0.00351403134149648,0.00331260995938272,193.376312255859,193.50715637207,0.0841948315501213,0.0897349119186401,15,"13_floodplain"
"283",37787,1571514.38575047,5179368.58629372,177,"Alluvial",0.0110895444629562,0.00365272476174858,183.80322265625,182.755493164062,0.0841592848300934,0.0899686738848686,15,"13_floodplain"
"284",37787,1569904.91376695,5179601.36218702,206,"Alluvial",0.00549799535858472,0.00331260995938272,191.352294921875,196.417465209961,0.090223953127861,0.113630957901478,13,"13_floodplain"
"285",37787,1569649.14073741,5176302.62831612,204.787293372298,"Alluvial",0.001435455861679,0.0217186820447404,204.634460449219,203.052963256836,0.0846095457673073,0.0913988649845123,15,"13_floodplain"
"286",37787,1575924.44209259,5183441.02633684,206.957391125357,"Alluvial",0.000551497673036404,9.4084251491147e-05,194.207641601562,194.313537597656,0.110471986234188,0.117812894284725,15,"13_floodplain"
"287",38705,1576539.4459499,5174757.51857602,352.199743367467,"EolianLoess",0.15680365706971,0.116282113470862,357.420837402344,344.588714599609,0.0976574420928955,0.0964820384979248,6,"11_loess"
"288",37135,1572761.55826182,5197323.67139916,257.03794369645,"Alluvial",0.00137926006298119,0.000899766674656698,242.881774902344,245.172302246094,0.0826587453484535,0.0877476632595062,16,"13_floodplain"
"290",37788,1577199.92029671,5184128.77963676,211.698695201824,"EolianUncemented",0.00111315225948297,0.000438492842486403,193.875274658203,202.574493408203,0.110462553799152,0.0913712382316589,15,"09_beachBarDune"
"291",37787,1568217.41884338,5184378.49119124,187,"Alluvial",0.00501951580918723,0.00352128305656472,180.649566650391,179.782638549805,0.0872755274176598,0.0927826687693596,15,"13_floodplain"
"292",37787,1574364.12988299,5180744.052974,196,"Alluvial",0.00300402632718872,0.000716869696821883,193.556243896484,194.833541870117,0.0810689106583595,0.0849201008677483,16,"13_floodplain"
"293",37787,1570514.62962911,5181156.78234817,154.140845070423,"Alluvial",0.0157679213752139,0.00266320654945193,166.291351318359,163.623672485352,0.0832788348197937,0.0886725708842278,16,"13_floodplain"
"294",37787,1564805.54641501,5179549.26120796,285.50005414163,"Alluvial",0.000405749656585275,0.00318949936429669,267.284484863281,269.130676269531,0.086347371339798,0.0915022194385529,15,"13_floodplain"
"295",37787,1572789.68567247,5183011.12654044,210.08970772644,"Alluvial",0.00154466790075295,0.00151299415605925,197.454406738281,197.068893432617,0.0849541649222374,0.0920502170920372,15,"13_floodplain"
"296",37787,1568766.12301399,5187192.33514738,226,"Alluvial",0.00221680242624131,0.00295215083956831,207.133270263672,208.063400268555,0.0848583951592445,0.0906431823968887,15,"13_floodplain"
"298",37787,1572134.3362555,5178976.36430183,288.439902410322,"Alluvial",0.0013498093842154,0.00232899511489649,211.468963623047,214.579650878906,0.0885931774973869,0.0943422913551331,15,"13_floodplain"
"299",37787,1572135.94742653,5178977.48159205,261.266295054483,"Alluvial",0.0013498093842154,0.00232899511489649,211.468963623047,214.579650878906,0.0885931774973869,0.0943422913551331,15,"13_floodplain"
"300",37787,1572102.24666937,5178921.81131472,200.985990285968,"Alluvial",0.0013498093842154,0.00232899511489649,211.468963623047,214.579650878906,0.0885931774973869,0.0943422913551331,15,"13_floodplain"
"301",37787,1572001.53912581,5178854.75588315,194.5092381007,"Alluvial",0.00112849236514849,0.00232899511489649,203.244476318359,204.35905456543,0.0924270376563072,0.0994869843125343,15,"13_floodplain"
"302",37787,1571935.95755714,5178888.91116716,197.313188209588,"Alluvial",0.00112849236514849,0.00232899511489649,198.918304443359,199.296981811523,0.0945540368556976,0.101897835731506,15,"13_floodplain"
"303",37788,1577786.74018829,5180826.58573222,189.745744274877,"EolianUncemented",0.00552962908440249,0.00177984181880774,189.287902832031,-3.39999995214436e+38,0.14339479804039,-3.39999995214436e+38,NA,"09_beachBarDune"
"304",37787,1574603.8639482,5182886.58562159,205.15023125136,"Alluvial",0.000259264897350227,0.000890862901390586,188.518478393555,189.037460327148,0.113574907183647,0.122059494256973,15,"13_floodplain"
"305",37787,1572955.41904127,5183132.26717006,203.561528993603,"Alluvial",0.00161200204900364,0.001128491443848,198.359191894531,200.389053344727,0.0992785841226578,0.110302545130253,16,"13_floodplain"
"306",37135,1571930.08011194,5197002.66176424,217.494211402599,"Alluvial",0.00124619785574729,0.000899766674656698,213.826202392578,211.838424682617,0.106978088617325,0.115841336548328,15,"13_floodplain"
"307",37787,1572452.21209127,5183028.05033539,174,"Alluvial",0.00157309399176103,0.00151299415605925,189.107879638672,189.126525878906,0.106525078415871,0.117259062826633,16,"13_floodplain"
"308",37787,1574700.89374038,5182664.83150506,180.137293836242,"Alluvial",0.000960377444554027,0.000890862901390586,186.314590454102,186.371032714844,0.114514902234077,0.123511537909508,15,"13_floodplain"
"309",37787,1575766.16689786,5183820.44179281,177.377475392275,"Alluvial",0.000467935397311952,9.4084251491147e-05,188.181655883789,186.774688720703,0.117626905441284,0.12665157020092,15,"13_floodplain"
"310",37787,1570313.76296967,5180888.81177582,187.540035168909,"Alluvial",0.0137873486134587,0.00266320654945193,176.079986572266,174.878524780273,0.104811981320381,0.116832032799721,15,"13_floodplain"
"311",37787,1568658.51731302,5180927.94508963,175,"Alluvial",0.00135327152939069,0.000741127213726809,187.798370361328,188.154052734375,0.118586741387844,0.128545090556145,16,"13_floodplain"
"312",37135,1573004.28702497,5196784.92335807,169,"Alluvial",0.000828738228538572,0.00027319474900337,201.137466430664,199.670150756836,0.106208711862564,0.114383824169636,15,"13_floodplain"
"313",37506,1572389.42979663,5196595.86193212,205,"EolianUncemented",0.000973606168509448,0.000899766674656698,200.617462158203,205.990173339844,0.11637844145298,0.118129245936871,16,"09_beachBarDune"
"314",37135,1573164.34134778,5196868.85410106,195.474568542193,"Alluvial",3.95990028198951e-05,0.00027319474900337,206.094207763672,203.987380981445,0.102966718375683,0.110768705606461,15,"13_floodplain"
"315",37506,1572206.20599949,5196831.6636896,197,"EolianUncemented",0.00144537438672898,0.000899766674656698,206.065093994141,206.771713256836,0.117412589490414,0.115717738866806,15,"09_beachBarDune"
"316",37135,1571516.9673639,5196997.60136892,206.159829863584,"Alluvial",0.00214686601308535,0.00109437997719163,209.853851318359,208.116943359375,0.115938179194927,0.125254362821579,15,"13_floodplain"
"317",37787,1570531.46834538,5180447.74748286,176,"Alluvial",0.012921766677064,0.00266320654945193,179.884414672852,178.13037109375,0.10232961922884,0.112598650157452,16,"13_floodplain"
"318",37787,1570664.45999969,5180526.07172848,181.396103389761,"Alluvial",0.012921766677064,0.00266320654945193,179.94709777832,176.325805664062,0.102617017924786,0.113651320338249,15,"13_floodplain"
"319",37787,1571093.27481764,5180403.54123395,191.667484514023,"Alluvial",0.0257254783955691,0.0060525768040797,186.453079223633,210.906204223633,0.107165962457657,0.197614029049873,9,"13_floodplain"
"321",38692,1569577.06236892,5175289.13399194,900,"EolianLoess",0.0849658610800567,0.0419068056995839,800.391479492188,805.732788085938,0.155438363552094,0.167744994163513,7,"11_loess"
"322",38667,1569722.6566385,5168871.04920022,733,"Igneous",0.0846429784244788,0.0379856223430344,724.845336914062,672.634399414062,0.202993988990784,0.196107432246208,8,"18_crystalline"
"323",38667,1581489.06139325,5174925.96689795,586,"Igneous",0.103604892557885,0.0572001002496763,605.564086914062,569.297607421875,0.209018498659134,0.201734691858292,8,"18_crystalline"
"324",38667,1577847.4169995,5174218.58175149,830,"Igneous",0.0996913127434815,0.0881985594158347,787.108947753906,743.765930175781,0.200491204857826,0.194260686635971,8,"18_crystalline"
"325",37468,1527317.03838508,5184451.87160998,518,"Alluvial",0.00744807277137139,0.00787450648345592,390.893920898438,323.894378662109,0.159861952066422,0.148301050066948,16,"06_alluvium"
"326",37914,1526479.87168537,5173611.40267747,457,"Alluvial",0.00507974274280936,0.00677322690343963,361.900451660156,302.364105224609,0.163212150335312,0.150333777070045,16,"06_alluvium"
"327",38313,1515962.59403872,5178875.26591331,531,"Alluvial",0.00896819855258687,0.00731796932425227,395.515289306641,328.655303955078,0.159837171435356,0.147667497396469,16,"06_alluvium"
"328",37787,1550147.49258977,5173170.07999756,447,"Alluvial",0.00431601470990386,0.00556561015072242,297.278839111328,298.848297119141,0.144382610917091,0.146009117364883,15,"13_floodplain"
"329",38932,1545060.15341586,5163974.40431976,327,"Alluvial",0.00390623595221313,0.00313952988188771,253.78125,257.60546875,0.144995883107185,0.147427245974541,16,"13_floodplain"
"330",37787,1557414.88160993,5177937.72008541,398,"Alluvial",0.00522037365550546,0.00464118448063072,282.921264648438,285.584930419922,0.145175114274025,0.148577302694321,16,"13_floodplain"
"331",37787,1557139.63259335,5169905.45035008,292,"Alluvial",0.00442967655301796,0.00499932652154402,240.565582275391,243.003707885742,0.146467283368111,0.149862140417099,16,"13_floodplain"
"332",37060,1559100.10495497,5197892.96873672,546,"Alluvial",0.0047742000172948,0.00470209616657815,397.710479736328,327.560577392578,0.164406463503838,0.152432233095169,16,"06_alluvium"
"333",39506,1521339.43386658,5155330.61382938,452,"Alluvial",0.00173309695178925,0.00440766963932568,298.43408203125,300.259826660156,0.14456644654274,0.146255046129227,15,"13_floodplain"
"334",37787,1564886.3866953,5182946.06036747,294,"Alluvial",0.00322309771644581,0.00335288730491765,241.775939941406,243.384902954102,0.137331649661064,0.143963113427162,16,"13_floodplain"
"335",37787,1569572.1172478,5176184.15884665,222,"Alluvial",0.001435455861679,0.0217186820447404,200.591720581055,212.681793212891,0.0946598723530769,0.136107131838799,13,"13_floodplain"
"336",37787,1571538.10465891,5183443.94186629,160,"Alluvial",0.000973619205617893,0.00118126640122112,177.680328369141,175.66911315918,0.116234220564365,0.124321460723877,15,"13_floodplain"
"337",37787,1571623.27515985,5180866.81217279,211,"Alluvial",0.0096693325986079,0.0060525768040797,195.366943359375,201.722473144531,0.118664368987083,0.147006556391716,13,"13_floodplain"
"338",37787,1573666.51342546,5178401.02985736,183,"Alluvial",0.00265295331773297,0.00558377246226043,188.777114868164,188.542129516602,0.119572043418884,0.128671407699585,15,"13_floodplain"
"339",37787,1569320.31821655,5190100.67829033,223,"Alluvial",0.00202471233387533,0.00232713192321326,195.516616821289,200.061264038086,0.137234970927238,0.145093232393265,16,"13_floodplain"
"340",37787,1568979.07297314,5179482.08302672,188,"Alluvial",0.00155420251805596,0.000526898146234808,180.691802978516,179.798416137695,0.116419553756714,0.126039773225784,15,"13_floodplain"
"341",37787,1565724.07908363,5181051.34203973,297,"Alluvial",0.00368911408951499,0.00386552528805419,232.890335083008,235.850280761719,0.12403566390276,0.132360070943832,16,"13_floodplain"
"342",37787,1571124.28374829,5180201.54387506,192,"Alluvial",0.0257254783955691,0.00574892566754511,187.79768371582,182.328506469727,0.103192530572414,0.118134789168835,16,"13_floodplain"
"343",37787,1574579.90607554,5181889.28799492,186,"Alluvial",0.0025156574268037,0.000755771609844903,186.842346191406,186.954818725586,0.119688667356968,0.129274666309357,15,"13_floodplain"
"344",37788,1576478.48441143,5184500.76464204,202,"EolianUncemented",0.00123727358242817,0.000438492842486403,188.530380249023,199.13362121582,0.137755081057549,0.130051136016846,16,"09_beachBarDune"
"345",37787,1568717.92519458,5186177.83354012,188,"Alluvial",0.00316713378567886,0.00282247460913435,183.428192138672,182.648818969727,0.110138766467571,0.118125438690186,15,"13_floodplain"
"346",37787,1564916.03441772,5179727.98224185,324,"Alluvial",0.000774815302408423,0.00318949936429669,259.904571533203,260.924743652344,0.106732562184334,0.115900292992592,15,"13_floodplain"
"348",17153,1933260.6039009,5620565.46254721,150,"Other",0.00542623224757743,0.00137787710335083,149.250930786133,172.420318603516,0.215350195765495,0.145809754729271,15,"05_fluvialEstuarine"
"349",17151,1935265.67040786,5621691.322232,1000,"Alluvial",0.072121614401758,0.0142994243314663,263.347412109375,261.156585693359,0.241983115673065,0.399371296167374,11,"06_alluvium"
"350",14118,2037739.42206298,5706989.77516193,480,"Alluvial",0.112419943096992,0.0153765325900257,241.756088256836,518.666381835938,0.237098559737206,0.380272179841995,7,"06_alluvium"
"351",14004,2037085.15442009,5708273.37967912,138,"Other",0.00830563553184998,0.0130615174995827,154.228698730469,152.998397827148,0.118639476597309,0.118199117481709,16,"09_beachBarDune"
"352",14004,2037290.13559692,5708507.19201383,138,"Other",0.00340658827751984,0.00875212801503798,158.486419677734,154.51432800293,0.137381702661514,0.134614482522011,15,"09_beachBarDune"
"353",11939,1889458.41307876,5741827.82927549,210,"Alluvial",0.0248028564197389,0.0166113008342275,266.687805175781,198.644805908203,0.24318715929985,0.205246731638908,15,"06_alluvium"
"354",15202,1692922.88763882,5676345.05629949,350,"Alluvial",0.0354649626084988,0.0177991252792501,335.279510498047,266.870178222656,0.602868974208832,0.39998123049736,11,"06_alluvium"
"355",17027,1709359.55228643,5617533.2095487,210,"Other",0.0023406508094752,0.00601562386221394,216.27099609375,207.316223144531,0.177432104945183,0.125169560313225,16,"16_terrace"
"356",17153,1935001.8481238,5619978.52287976,150,"Other",0.0033619454772208,0.01262710701808,195.502197265625,193.829513549805,0.305604577064514,0.203714042901993,15,"05_fluvialEstuarine"
"357",17141,1937057.55684732,5621669.08169601,268,"Other",0.0459065226655278,0.0210491904241265,210.190719604492,316.459381103516,0.21685017645359,0.331633985042572,10,"09_beachBarDune"
"358",9904,1976169.3005733,5784636.95178298,210,"Alluvial",0.00355138174181361,0.0024094595442881,259.166656494141,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"359",17105,1929773.64589686,5604530.31488791,182,"Alluvial",0.00217430946607444,0.000471758300096748,209.662185668945,192.06950378418,0.168109148740768,0.152235105633736,16,"06_alluvium"
"360",19026,1906511.11062395,5572463.93774168,495,"Alluvial",0.0334142030758217,0.0238494202979412,335.279510498047,317.368438720703,0.60286545753479,0.331646919250488,10,"16_terrace"
"361",19812,1863700.17688994,5544465.72355271,367,"Alluvial",0.0122664546888291,0.0110161180593036,335.279510498047,202.125869750977,0.60286545753479,0.206810414791107,16,"06_alluvium"
"362",19812,1863438.99877427,5544308.10822424,403,"Alluvial",0.0145728247595539,0.0163323087319512,266.620880126953,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"363",20377,1881255.99124776,5522762.27598192,800,"Sedimentary",0.0615766869003821,0.00645757104554746,455,297,0.544980645179749,0.499976515769958,12,"15_undifSed"
"364",21728,1823869.11773587,5463577.43088143,314,"Alluvial",0.00767950803143968,0.00699284994992416,263.290740966797,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"365",26463,1785647.98337564,5394870.6845129,770,"Alluvial",0.15857545353152,0.065236604637897,246.613830566406,323.504058837891,0.344588965177536,0.407411843538284,5,"10_fan"
"366",32352,1586072.57720149,5292104.42771941,280,"Alluvial",0.0188393219583045,0.0429499918929271,270.468170166016,198.644805908203,0.243185758590698,0.205246731638908,15,"06_alluvium"
"367",51297,1406787.33506691,4914224.63396218,140,"Alluvial",0.0170244821806656,0.00976969609197788,166.477767944336,157.416488647461,0.137391343712807,0.153249144554138,13,"06_alluvium"
"368",24401,1623715.13374616,5431110.71740904,210,"Alluvial",0.0134317394010712,0.021481383747506,267.705718994141,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"369",25695,1679870.12960323,5403762.51822991,235,"Marsh",0.000926243221921908,0.000773974546103135,455,202.125869750977,0.544980645179749,0.206810414791107,16,"15_undifSed"
"370",23230,1600809.42084882,5447413.22424531,300,"Alluvial",0.00261664363503393,0.00323693707692933,260.431793212891,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"371",27384,1483521.56040892,5376422.28627629,299.7,"Alluvial",0.002443359436216,0.00337877459501439,259.765930175781,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"372",29871,1505794.82550715,5336649.3716564,333,"Alluvial",0.0109435867553893,0.0497565729366632,271.058349609375,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"373",31406,1545083.26909015,5307970.55429126,391,"Alluvial",0.0257659710456614,0.193732399015761,246.613830566406,300.639526367188,0.344588965177536,0.306579798460007,6,"06_alluvium"
"374",40509,1282121.93258959,5133558.5272773,210,"Alluvial",0.0085372365542932,0.0145489024317493,266.164459228516,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"375",32116,1452850.97671157,5298840.28311579,210,"Alluvial",0.0381447205558687,0.0535108284380211,271.350646972656,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"376",24449,1623880.9334781,5430588.38659893,450,"Alluvial",0.0174332396582542,0.021481383747506,267.705718994141,198.644805908203,0.24318715929985,0.205246731638908,15,"06_alluvium"
"377",33450,1433314.03380564,5268511.68214963,277.8,"Other",0.0108435959015267,0.00579256059728339,455,202.125869750977,0.544983804225922,0.206810414791107,16,"15_undifSed"
"378",22774,1575984.45123102,5450759.89199331,1000,"Undifferentiated-Rock",0.430166549325543,0.237327704734158,455,459,0.544983804225922,0.499976515769958,4,"15_undifSed"
"379",34085,1622338.2145335,5259790.26338747,270,"Alluvial",0.0227635401981839,0.0217218316327978,267.749847412109,198.644805908203,0.243185758590698,0.205246731638908,15,"06_alluvium"
"380",48916,1186829.9984344,4957213.93089402,297.5,"Alluvial",0.0119222015043532,0.0121765389360788,265.46337890625,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"382",44580,1197844.18007955,5040855.27189915,210,"Alluvial",0.105030742724014,0.233582781447718,275,-3.39999995214436e+38,0.24318715929985,-3.39999995214436e+38,NA,"06_alluvium"
"383",14948,1843034.19168785,5680726.95565375,200,"Alluvial",0.00825929590866351,0.00976642842558733,264.597229003906,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"385",10552,1934655.91395236,5774703.04909843,350,"Fill",0.140146893863919,0.0871345693332429,273.246856689453,323.505249023438,0.243186712265015,0.407411843538284,5,"04_fill"
"386",9883,1934656.08477655,5774760.53435959,350,"Alluvial",0.140146893863919,0.0871345693332429,273.246856689453,323.505249023438,0.243186712265015,0.407411843538284,5,"06_alluvium"
"387",10552,1934466.07266034,5774756.90313875,350,"Fill",0.0703728633468864,0.0266592587232441,307.385131835938,-3.39999995214436e+38,0.137009233236313,-3.39999995214436e+38,NA,"04_fill"
"388",17682,1783900.84458966,5601534.35621761,1000,"Sedimentary",0.070135062553598,0.046770952884176,455,535.786437988281,0.544983804225922,0.380770772695541,7,"15_undifSed"
"389",17332,1783402.84952873,5601512.94337083,1000,"Alluvial",0.093801433023452,0.0278833187735628,455,519,0.544983804225922,0.499976515769958,1,"06_alluvium"
"390",17332,1783272.93973299,5601460.5117967,425,"Alluvial",0.093801433023452,0.0278833187735628,455,300.639526367188,0.544983804225922,0.306579798460007,6,"06_alluvium"
"391",17335,1782757.54490976,5601428.36626184,1000,"Sedimentary",0.0653800059819171,0.0278833187735628,455,535.786437988281,0.544983804225922,0.380770772695541,7,"15_undifSed"
"392",44286,1294402.3596083,5043728.46699331,325.8,"Glacial",0.0362783510680179,0.0281596714376967,453,317.368438720703,0.511984765529633,0.331646919250488,10,"14_moraineTill"
"393",28175,1513170.08429945,5365761.2068423,270,"Alluvial",0.0312941063398968,0.025557572174922,268.395782470703,284.470947265625,0.24318715929985,0.360538214445114,9,"06_alluvium"
"394",18140,1840348.20585685,5590529.98419763,270,"Alluvial",0.120111212809221,0.00621404452150187,335.279510498047,297,0.60286545753479,0.499976515769958,12,"16_terrace"
"395",15512,1982936.40653045,5670158.85848553,155,"Alluvial",0.00315955548693997,0.00378141210145044,192.450988769531,-3.39999995214436e+38,0.157904356718063,-3.39999995214436e+38,NA,"06_alluvium"
"396",12499,2062915.62160983,5739554.83192213,210,"Other",0.0104569675024159,0.00611171538449636,209.79655456543,202.125869750977,0.217050030827522,0.206810414791107,16,"09_beachBarDune"
"397",16908,1820826.85979609,5628613.40237438,555,"Alluvial",0.00174386033881404,0.00706950478485582,246.613830566406,198.644805908203,0.344590961933136,0.205246731638908,15,"10_fan"
"398",31283,1532497.01426838,5312835.53839716,465,"Alluvial",0.0238268257727976,0.014158550762621,266.057220458984,216.623687744141,0.243185758590698,0.254939019680023,13,"06_alluvium"
"399",18024,1840567.11908058,5591223.18111624,270,"Alluvial",0.0820373095131118,0.0260917254933742,335.279510498047,514.970581054688,0.60286545753479,0.380770772695541,8,"16_terrace"
"400",36147,1499904.40897411,5223733.37635125,667,"Alluvial",0.0719412645690604,0.161617858602739,246.613845825195,317.368438720703,0.344590961933136,0.331646919250488,10,"10_fan"
"401",9406,2003322.52090346,5798299.16568277,522,"Other",0.116883325769026,0.0333826474665892,335.279510498047,300.639526367188,0.602868974208832,0.306579798460007,6,"16_terrace"
"402",19665,1806928.1023008,5549380.01975712,387,"Other",0.0107893130939764,0.0112209027388932,335.279510498047,198.644805908203,0.602868974208832,0.205246731638908,15,"16_terrace"
"403",45726,1302544.40377821,5005812.35311815,1000,"Metamorphic",0.208743566962802,0.106539871637521,690.974365234375,-3.39999995214436e+38,0.446021139621735,-3.39999995214436e+38,NA,"18_crystalline"
"405",19896,1843643.32196979,5531114.48486177,289.8,"Alluvial",0.0140645143524865,0.0103600444363966,264.828674316406,202.125869750977,0.243185758590698,0.206810414791107,16,"06_alluvium"
"406",26864,1543911.36713779,5371932.02326102,500,"Alluvial",0.0141236999899787,0.0842345795161699,270.493408203125,241.808700561523,0.24318715929985,0.307467997074127,14,"06_alluvium"
"407",22898,1780138.62758622,5449779.80375093,615.8,"Alluvial",0.0268920498160879,0.0487057397481034,270.640563964844,266.870178222656,0.243185758590698,0.39998123049736,11,"06_alluvium"
"408",26864,1544100.26758986,5372211.09215854,500,"Alluvial",0.0124277250384836,0.0156291662603354,266.447082519531,198.644805908203,0.24318715929985,0.205246731638908,15,"06_alluvium"
"409",26733,1616893.88364625,5386887.56814824,367,"Alluvial",0.0753422624340225,0.0393263898567436,270.115173339844,317.368438720703,0.243185758590698,0.331646919250488,10,"06_alluvium"
"410",22052,1768794.13870397,5468846.77056453,210,"EolianUncemented",0.00514827129840228,0.0183313333945638,472.749389648438,198.644805908203,0.354549497365952,0.205246731638908,15,"11_loess"
"411",24261,1749109.47797781,5426688.40199193,245,"Fill",0.0140990181076331,0.0275013465360855,314.135162353516,242.382598876953,0.108761601150036,0.12992350757122,13,"04_fill"
"412",9904,1976193.45082645,5784969.63568632,210,"Alluvial",0.00331314711779983,0.00275186624927381,259.677429199219,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"413",15512,1982935.86553633,5670147.75421131,155,"Alluvial",0.00315955548693997,0.00378141210145044,192.450988769531,-3.39999995214436e+38,0.157904356718063,-3.39999995214436e+38,NA,"06_alluvium"
"414",20700,1793559.49723643,5501033.10922305,600,"Other",0.0125890384933945,0.00870048293298484,212.556365966797,198.644805908203,0.217050030827522,0.205246731638908,15,"09_beachBarDune"
"415",24206,1760658.20968633,5433384.66401523,350,"Other",0.117116859305283,0.0823039300287785,330.269470214844,345.475128173828,0.0910268723964691,0.109404988586903,6,"09_beachBarDune"
"416",22787,1600994.32040876,5449011.80660303,210,"Alluvial",0.00340393512608694,0.00328514060438506,260.35986328125,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"417",24449,1623723.50952832,5431110.69010117,210,"Alluvial",0.0134317394010712,0.021481383747506,267.705718994141,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"418",24506,1664220.23359614,5429910.94692901,330,"Alluvial",0.0757594474258386,0.0918638797777807,273.532257080078,317.368438720703,0.24318715929985,0.331646919250488,10,"06_alluvium"
"419",24658,1684424.99318534,5428682.87265676,400,"Alluvial",0.0313925583652207,0.069230274289036,272.38818359375,-3.39999995214436e+38,0.24318715929985,-3.39999995214436e+38,NA,"06_alluvium"
"420",26156,1590119.54871847,5400889.77807788,390,"Alluvial",0.0513986849605856,0.0677428844725241,272.300537109375,317.368438720703,0.24318715929985,0.331646919250488,10,"06_alluvium"
"421",27506,1543362.80847361,5371961.00583946,280,"Alluvial",0.0955429397671893,0.0842345795161699,270.493408203125,317.368438720703,0.24318715929985,0.331646919250488,10,"06_alluvium"
"422",27384,1483529.87416844,5376422.42168684,299.7,"Alluvial",0.002443359436216,0.00337877459501439,259.765930175781,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"423",32116,1452859.43460022,5298829.35204209,210,"Alluvial",0.0381447205558687,0.0535108284380211,271.350646972656,202.125869750977,0.24318715929985,0.206810414791107,16,"06_alluvium"
"425",33450,1433313.76611112,5268522.78722358,277.8,"Other",0.0108435959015267,0.00579256059728339,455,202.125869750977,0.544983804225922,0.206810414791107,16,"15_undifSed"
"426",37787,1566317.57666403,5181293.49133683,150,"Alluvial",0.00336862726551524,0.00339346804623719,209.943145751953,209.928314208984,0.129929974675179,0.142294704914093,16,"13_floodplain"
"427",37787,1562661.30232427,5184783.83734546,400,"Alluvial",0.00201285917589475,0.00416370883406445,277.697509765625,264.857666015625,0.17404767870903,0.18862247467041,16,"13_floodplain"
"428",20318,1822082.26278549,5529527.11792381,341.3,"Alluvial",0.00273376486762642,0.00276252342235423,259.692291259766,198.644805908203,0.243185758590698,0.205246731638908,15,"06_alluvium"
"429",18278,1775417.06231055,5577577.13654386,250,"Alluvial",0.00410732999789116,0.0246271176459693,260.949829101562,222.482711791992,0.167023167014122,0.148920223116875,15,"06_alluvium"
"430",20384,1822090.79210863,5526082.27480159,282.6,"Alluvial",0.0298677497298315,0.013505444748663,265.871124267578,266.870178222656,0.243185758590698,0.39998123049736,11,"06_alluvium"
