CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing, NZTM Easting, NZTM Northing, Vs30
35299,-43.520575,172.696098,2485441.9,5742940.89,1575439.58,5181328.74,183.094979
35301,-43.485586,172.710558,2486597.54,5746832.39,1576594.69,5185218.72,199.788301
35302,-43.485272,172.71051,2486593.54,5746867.26,1576590.68,5185253.58,195.38619
35303,-43.485098,172.710495,2486592.26,5746886.59,1576589.4,5185272.9,187.447696
35315,-43.491246,172.688391,2484806.67,5746197.11,1574804.53,5184583.67,189.76933
35316,-43.491062,172.688488,2484814.44,5746217.58,1574812.3,5184604.13,203.39503
35317,-43.49847,172.709222,2486494.44,5745400.58,1576491.65,5183787.48,196.92837
35436,-43.4979,172.68424,2484473.69,5745456.58,1574471.7,5183843.42,186.799715
35437,-43.493645,172.717545,2487165.78,5745938.95,1577162.72,5184325.65,195.272382
35490,-43.481408,172.707936,2486383.78,5747295.85,1576381,5185682,201.982419
35492,-43.481615,172.707959,2486385.78,5747272.84,1576383,5185659,198.587339
35548,-43.520067,172.682652,2484354.59,5742993.3,1574352.71,5181381.1,167.606743
35551,-43.553195,172.748467,2489686.78,5739330.71,1579682.84,5177720.13,191.202664
35561,-43.511201,172.705409,2486191.03,5743985.05,1576188.39,5182372.51,193.612644
35562,-43.511306,172.705173,2486171.98,5743973.32,1576169.35,5182360.78,202.810101
35572,-43.518208,172.689837,2484934.73,5743202.02,1574932.61,5181589.75,185.763098
35574,-43.522276,172.726816,2487926.05,5742760.46,1577922.74,5181148.44,187.84492
35594,-43.520168,172.707696,2486379.43,5742989.45,1576376.74,5181377.3,192.92543
35595,-43.520236,172.707556,2486368.14,5742981.85,1576365.45,5181369.71,195.890205
35596,-43.476181,172.702681,2485956.61,5747875.06,1575953.99,5186260.98,191.895089
35601,-43.522812,172.727923,2488015.74,5742701.2,1578012.4,5181089.21,187.616253
35604,-43.522981,172.727813,2488006.91,5742682.39,1578003.57,5181070.41,186.873598
35626,-43.535285,172.738375,2488865.08,5741318.09,1578861.42,5179706.68,197.412615
35632,-43.487918,172.708964,2486469.5,5746572.85,1576466.69,5184959.29,191.469824
35644,-43.495258,172.706756,2486293.74,5745756.74,1576291.02,5184143.5,200.836857
35645,-43.503062,172.71225,2486741.09,5744891.24,1576738.22,5183278.35,193.280872
35688,-43.521778,172.68667,2484680.16,5742804.43,1574678.15,5181192.31,173.391783
35689,-43.52176,172.686901,2484698.82,5742806.5,1574696.81,5181194.38,172.68359
35690,-43.521897,172.686772,2484688.45,5742791.24,1574686.44,5181179.13,169.531631
35722,-43.504559,172.717824,2487192.44,5744726.45,1577189.38,5183113.64,193.665336
35796,-43.48987,172.710168,2486567.64,5746356.32,1576564.8,5184742.84,195.039603
35801,-43.485661,172.68498,2484528.43,5746816.58,1574526.39,5185202.89,195.158415
35802,-43.485691,172.684706,2484506.27,5746813.16,1574504.24,5185199.47,195.362812
35803,-43.485623,172.684813,2484514.9,5746820.75,1574512.87,5185207.05,191.094881
35807,-43.484769,172.68575,2484590.34,5746915.91,1574588.28,5185302.18,177.535945
35808,-43.484873,172.685777,2484592.57,5746904.37,1574590.5,5185290.64,175.797737
35809,-43.484872,172.685528,2484572.43,5746904.4,1574570.37,5185290.68,184.180294
35812,-43.490459,172.689176,2484869.84,5746284.78,1574867.68,5184671.3,198.221857
35813,-43.52323,172.667406,2483123.35,5742637.1,1573121.97,5181025.01,186.972441
35814,-43.52335,172.667501,2483131.09,5742623.8,1573129.7,5181011.72,195.226416
35818,-43.487745,172.682757,2484349.47,5746584.36,1574347.51,5184970.76,186.569913
35819,-43.487774,172.682627,2484338.97,5746581.1,1574337.01,5184967.5,194.768293
35820,-43.487593,172.682646,2484340.43,5746601.22,1574338.47,5184987.61,191.062346
35840,-43.48049,172.698025,2485581.63,5747394.97,1575579.17,5185781.07,194.941104
35841,-43.480502,172.697815,2485564.65,5747393.58,1575562.19,5185779.68,188.765133
35847,-43.48732,172.682635,2484339.43,5746631.54,1574337.46,5185017.92,190.258931
35848,-43.487288,172.682523,2484330.35,5746635.06,1574328.39,5185021.44,191.187281
35849,-43.48736,172.682439,2484323.59,5746627.04,1574321.63,5185013.42,191.683392
35865,-43.518869,172.707414,2486356.13,5743133.69,1576353.44,5181521.49,199.05275
35866,-43.519039,172.707384,2486353.77,5743114.79,1576351.08,5181502.6,196.997948
35867,-43.518996,172.707552,2486367.34,5743119.62,1576364.65,5181507.42,193.352171
35868,-43.479026,172.689611,2484900.32,5747555.13,1574898.12,5185941.16,190.975392
35869,-43.479124,172.689668,2484904.97,5747544.26,1574902.77,5185930.29,189.809515
35870,-43.479042,172.689974,2484929.69,5747553.46,1574927.48,5185939.49,191.591522
35871,-43.496409,172.690271,2484960.86,5745624.06,1574958.68,5184010.84,191.936356
35872,-43.496435,172.690496,2484979.07,5745621.24,1574976.88,5184008.02,190.450794
35873,-43.496551,172.690561,2484984.38,5745608.37,1574982.18,5183995.16,180.352474
35934,-43.502706,172.699881,2485740.64,5744927.28,1575738.16,5183314.35,187.820256
35935,-43.502674,172.699728,2485728.25,5744930.79,1575725.78,5183317.86,189.12075
35936,-43.502573,172.699959,2485746.9,5744942.08,1575744.41,5183329.15,188.411025
35944,-43.534927,172.739168,2488929.05,5741358.07,1578925.37,5179746.64,193.99454
35946,-43.534863,172.739372,2488945.52,5741365.23,1578941.83,5179753.8,196.269524
35958,-43.49538,172.713335,2486825.92,5745745.03,1576822.99,5184131.8,197.941462
35959,-43.495205,172.713491,2486838.47,5745764.51,1576835.53,5184151.28,194.844565
35964,-43.479686,172.693848,2485243.38,5747483.07,1575241.04,5185869.13,184.800541
35965,-43.479487,172.693841,2485242.73,5747505.18,1575240.4,5185891.23,189.435808
35966,-43.479591,172.69376,2485236.22,5747493.6,1575233.89,5185879.66,184.34658
35977,-43.518221,172.686704,2484681.43,5743199.63,1574679.41,5181587.36,182.45214
35978,-43.518093,172.686776,2484687.19,5743213.87,1574685.17,5181601.59,180.802104
35979,-43.518054,172.686884,2484695.91,5743218.24,1574693.89,5181605.96,178.950171
33,-43.505785,172.708734,2486457.77,5744587.75,1576455.01,5182974.97,195.443855
34,-43.506936,172.713093,2486810.77,5744461.05,1576807.87,5182848.33,186.069527
35,-43.506247,172.683019,2484378.42,5744528.82,1574376.49,5182916.02,186.670775
36,-43.506505,172.685814,2484604.59,5744501,1574602.57,5182888.22,185.866369
37,-43.504468,172.683307,2484401,5744726.55,1574399.05,5183113.67,188.553619
38,-43.502831,172.683912,2484449.25,5744908.65,1574447.28,5183295.7,185.138479
43,-43.501148,172.685141,2484547.92,5745096.05,1574545.91,5183483.03,186.675935
45,-43.503011,172.694855,2485334.32,5744891.92,1575332,5183279,187.956957
46,-43.502739,172.703756,2486054.02,5744924.73,1576051.42,5183311.81,197.126434
47,-43.501759,172.704037,2486076.35,5745033.68,1576073.73,5183420.72,186.414955
48,-43.505687,172.683069,2484382.28,5744591.09,1574380.34,5182978.27,182.358035
49,-43.505019,172.683187,2484391.51,5744665.32,1574389.57,5183052.47,187.165714
50,-43.503804,172.683481,2484414.78,5744800.39,1574412.83,5183187.48,157.531584
51,-43.502399,172.684101,2484464.35,5744956.72,1574462.37,5183343.75,174.082427
52,-43.501486,172.684626,2484506.38,5745058.31,1574504.39,5183445.3,189.874115
53,-43.500737,172.686077,2484623.46,5745141.96,1574621.42,5183528.92,187.572266
62,-43.502191,172.687648,2484751.08,5744980.84,1574748.99,5183367.87,175.697323
63,-43.502629,172.689382,2484891.5,5744932.69,1574889.35,5183319.74,176.379621
66,-43.503262,172.694222,2485283.19,5744863.84,1575280.89,5183250.93,185.643448
67,-43.502624,172.696703,2485483.57,5744935.46,1575481.19,5183322.52,183.303883
69,-43.503822,172.687522,2484741.61,5744799.68,1574739.53,5183186.78,187.860069
70,-43.504723,172.689451,2484897.95,5744700.1,1574895.81,5183087.24,182.857432
71,-43.503857,172.69029,2484965.48,5744796.62,1574963.31,5183183.73,186.310964
72,-43.50465,172.690655,2484995.27,5744708.57,1574993.09,5183095.71,180.084906
73,-43.505578,172.691263,2485044.86,5744605.63,1575042.66,5182992.81,173.661185
74,-43.505232,172.68702,2484701.61,5744642.84,1574699.55,5183030,189.179011
75,-43.505544,172.688729,2484839.94,5744608.69,1574837.82,5182995.87,176.190106
76,-43.506303,172.690832,2485010.26,5744525.02,1575008.08,5182912.24,174.804719
77,-43.505682,172.692386,2485135.71,5744594.43,1575133.48,5182981.62,181.572295
78,-43.50454,172.693322,2485210.96,5744721.55,1575208.69,5183108.69,176.258053
79,-43.503874,172.694555,2485310.36,5744795.94,1575308.05,5183183.05,184.753678
80,-43.503243,172.696594,2485475.06,5744866.7,1575472.69,5183253.79,190.498541
85,-43.502344,172.699483,2485708.31,5744967.34,1575705.84,5183354.4,181.855819
89,-43.501474,172.702128,2485921.89,5745064.83,1575919.33,5183451.85,196.239437
91,-43.52321,172.647813,2481539.36,5742632.85,1571538.59,5181020.71,171.943519
92,-43.523372,172.649547,2481679.63,5742615.49,1571678.81,5181003.37,200.770121
93,-43.525245,172.650478,2481755.71,5742407.62,1571754.86,5180795.58,198.061807
101,-43.521641,172.661226,2482623,5742811.64,1572621.8,5181199.47,182.991012
102,-43.521575,172.664302,2482871.68,5742819.98,1572870.39,5181207.81,163.79182
104,-43.521373,172.67098,2483411.49,5742844.61,1573409.98,5181232.45,161.500593
108,-43.519712,172.664288,2482869.7,5743026.94,1572868.4,5181414.69,201.299422
111,-43.518207,172.670917,2483404.97,5743196.28,1573403.46,5181583.98,179.614835
112,-43.5168,172.664535,2482888.42,5743350.61,1572887.1,5181738.23,202.751434
114,-43.516535,172.669961,2483326.95,5743381.77,1573325.46,5181769.39,187.81903
115,-43.516592,172.671964,2483488.92,5743376.06,1573487.37,5181763.69,179.595025
117,-43.515422,172.670654,2483382.51,5743505.67,1573381,5181893.25,191.065918
118,-43.514547,172.668532,2483210.54,5743602.16,1573209.09,5181989.69,182.01701
119,-43.514726,172.666873,2483076.5,5743581.76,1573075.1,5181969.3,177.601443
121,-43.514585,172.669533,2483291.52,5743598.21,1573290.04,5181985.75,187.846071
122,-43.514935,172.670078,2483335.72,5743559.6,1573334.22,5181947.15,192.149439
123,-43.515743,172.6712,2483426.85,5743470.1,1573425.32,5181857.69,182.525358
124,-43.517587,172.671795,2483475.74,5743265.5,1573474.2,5181653.17,171.860534
125,-43.518004,172.671133,2483422.36,5743218.89,1573420.84,5181606.58,190.400876
131,-43.522911,172.6688,2483235.89,5742673.01,1573234.46,5181060.91,183.58705
132,-43.521725,172.669234,2483270.5,5742804.89,1573269.05,5181192.74,207.993449
134,-43.522563,172.670443,2483368.62,5742712.14,1573367.13,5181100.03,195.047962
136,-43.520733,172.675395,2483768.19,5742917.04,1573766.54,5181304.86,196.520242
137,-43.522242,172.674747,2483716.42,5742749.17,1573714.79,5181137.05,193.754649
138,-43.522164,172.677176,2483912.78,5742758.62,1573911.08,5181146.5,197.987753
140,-43.524733,172.68175,2484283.62,5742474.64,1574281.78,5180862.64,178.629905
142,-43.522922,172.683694,2484440.05,5742676.44,1574438.14,5181064.37,176.591326
143,-43.493856,172.591097,2476938.23,5745873.26,1566939.14,5184259.77,176.616818
144,-43.494876,172.593538,2477136.25,5745760.91,1567137.08,5184147.46,170.016286
145,-43.483578,172.573718,2475526.77,5747008.16,1565528.17,5185394.21,199.78098
148,-43.481848,172.581734,2476174.29,5747203.59,1566175.45,5185589.58,188.930931
149,-43.479307,172.582269,2476216.14,5747486.14,1566217.27,5185872.03,193.12628
150,-43.480735,172.584665,2476410.74,5747328.4,1566411.8,5185714.35,186.981326
151,-43.479315,172.58606,2476522.87,5747486.75,1566523.89,5185872.65,185.330554
152,-43.481551,172.588235,2476699.99,5747239.15,1566700.95,5185625.14,166.305835
158,-43.514919,172.724416,2487729.35,5743577.23,1577726.1,5181964.88,171.415877
160,-43.514525,172.721717,2487510.93,5743620.29,1577507.77,5182007.92,177.249832
161,-43.513555,172.72534,2487803.58,5743729.03,1577800.3,5182116.62,174.911545
163,-43.512433,172.720863,2487441.11,5743852.5,1577437.97,5182240.04,180.418439
164,-43.511801,172.723117,2487623.16,5743923.33,1577619.95,5182310.84,180.131708
166,-43.510339,172.719414,2487323.16,5744084.7,1577320.06,5182472.14,184.695508
167,-43.510531,172.721876,2487522.33,5744064.06,1577519.16,5182451.51,185.010975
168,-43.508829,172.716136,2487057.54,5744251.59,1577054.55,5182638.96,175.822087
169,-43.508211,172.718807,2487273.26,5744320.98,1577270.18,5182708.33,174.321379
171,-43.507139,172.714441,2486919.8,5744438.91,1576916.86,5182826.2,184.791569
179,-43.513954,172.725613,2487825.79,5743684.76,1577822.5,5182072.37,188.196633
180,-43.512194,172.724485,2487733.91,5743879.96,1577730.65,5182267.49,184.628362
181,-43.520528,172.721148,2487467.19,5742953.12,1577464.06,5181341.01,163.667666
183,-43.517221,172.724094,2487704.12,5743321.37,1577700.89,5181709.12,187.505554
186,-43.51582,172.722562,2487579.75,5743476.62,1577576.56,5181864.31,190.914415
194,-43.45797,172.620158,2479270.71,5749871.31,1569270.64,5188256.36,170.17725
195,-43.458701,172.622256,2479440.83,5749790.76,1569440.7,5188175.85,169.800431
202,-43.561822,172.640085,2480932.96,5738340.3,1570932.58,5176729.82,153.866972
204,-43.562812,172.64053,2480969.38,5738230.43,1570968.99,5176619.99,164.331871
206,-43.561021,172.64539,2481361.26,5738431.14,1571360.71,5176820.64,150.658194
207,-43.563251,172.644531,2481292.89,5738183.06,1571292.38,5176572.65,150.295928
210,-43.564361,172.63963,2480897.42,5738058.1,1570897.07,5176447.72,168.329166
213,-43.569628,172.639928,2480924.06,5737473.03,1570923.72,5175862.88,226.550585
214,-43.570422,172.64165,2481063.48,5737385.33,1571063.09,5175775.22,159.162042
215,-43.56498,172.64297,2481167.59,5737990.5,1571167.13,5176380.16,155.795623
216,-43.567358,172.641225,2481027.73,5737725.7,1571027.34,5176115.46,156.582665
219,-43.564025,172.646731,2481470.96,5738097.87,1571470.38,5176487.5,176.42557
220,-43.565037,172.646326,2481438.74,5737985.29,1571438.18,5176374.96,143.95612
225,-43.567111,172.643929,2481246.03,5737754.04,1571245.55,5176143.8,154.184051
226,-43.565054,172.645026,2481333.67,5737982.99,1571333.15,5176372.66,159.426765
238,-43.399621,172.693304,2485166.66,5756378.17,1575164.29,5194760.8,187.722459
253,-43.53831,172.688863,2484864.24,5740968.39,1574862.21,5179357.01,190.599625
254,-43.538924,172.687608,2484763.11,5740899.76,1574761.12,5179288.4,187.638366
255,-43.541007,172.693897,2485272.24,5740670.16,1575270.05,5179058.91,180.108642
257,-43.538622,172.683046,2484394.23,5740931.94,1574392.39,5179320.56,188.3991
259,-43.536572,172.68279,2484372.68,5741159.61,1574370.84,5179548.14,168.68024
261,-43.536077,172.681607,2484276.88,5741214.28,1574275.08,5179602.78,163.573592
262,-43.534736,172.688397,2484825.15,5741365.29,1574823.12,5179753.75,188.096595
268,-43.503656,172.67502,2483730.51,5744814.2,1573728.83,5183201.27,184.201939
269,-43.503139,172.677548,2483934.68,5744872.48,1573932.91,5183259.54,179.888544
270,-43.503135,172.681155,2484226.43,5744873.98,1574224.55,5183261.04,175.516931
271,-43.502235,172.680025,2484134.61,5744973.67,1574132.76,5183360.69,179.607636
272,-43.501552,172.674561,2483692.42,5745047.86,1573690.75,5183434.84,188.525939
273,-43.50118,172.677268,2483911.24,5745090,1573909.48,5183476.97,181.941866
274,-43.501252,172.679395,2484083.24,5745082.71,1574081.41,5183469.69,189.48106
275,-43.500057,172.672893,2483556.9,5745213.46,1573555.27,5183600.38,190.058957
276,-43.500138,172.674357,2483675.32,5745204.88,1573673.65,5183591.8,194.984811
277,-43.498501,172.672576,2483530.56,5745386.13,1573528.94,5183772.98,192.949484
278,-43.498337,172.674172,2483659.6,5745404.88,1573657.93,5183791.72,190.479486
279,-43.49833,172.676847,2483875.95,5745406.51,1573874.2,5183793.36,188.600547
280,-43.496979,172.674437,2483680.46,5745555.82,1573678.78,5183942.6,185.314587
281,-43.500241,172.679142,2484062.41,5745194.92,1574060.59,5183581.85,174.354636
287,-43.502896,172.682223,2484312.66,5744900.91,1574310.75,5183287.96,152.122027
289,-43.500376,172.682291,2484317.07,5745180.86,1574315.15,5183567.8,196.416281
290,-43.499363,172.677882,2483960.07,5745292.11,1573958.28,5183679,170.418857
291,-43.497652,172.676954,2483884.34,5745481.94,1573882.58,5183868.76,186.202788
293,-43.503359,172.672947,2483562.72,5744846.53,1573561.1,5183233.59,186.662899
300,-43.50145,172.691645,2485074.05,5745064.4,1575071.83,5183451.41,183.21877
301,-43.501612,172.693746,2485244.01,5745047,1575241.72,5183434.01,176.486925
302,-43.50135,172.696265,2485447.62,5745076.93,1575445.25,5183463.94,182.326278
307,-43.498107,172.700266,2485769.97,5745438.31,1575767.47,5183825.18,194.294036
312,-43.497528,172.672738,2483543.28,5745494.32,1573541.65,5183881.12,188.716165
317,-43.501776,172.692063,2485108.02,5745028.28,1575105.79,5183415.3,184.670518
318,-43.501915,172.692822,2485169.4,5745013.12,1575167.14,5183400.15,182.38306
319,-43.50174,172.694552,2485309.26,5745033.08,1575306.95,5183420.1,172.997438
320,-43.501545,172.69548,2485384.22,5745055,1575381.88,5183442.01,174.512166
321,-43.500194,172.700463,2485786.73,5745206.51,1575784.23,5183593.47,196.542185
322,-43.500373,172.697419,2485540.59,5745185.78,1575538.18,5183572.75,192.95898
323,-43.500414,172.695022,2485346.79,5745180.47,1575344.46,5183567.43,194.709985
324,-43.500985,172.692372,2485132.68,5745116.27,1575130.44,5183503.25,194.205512
325,-43.501297,172.690782,2485004.2,5745081.09,1575002.01,5183468.09,194.69506
326,-43.499911,172.687833,2484765.1,5745234.3,1574763,5183621.23,183.410655
328,-43.499439,172.697352,2485534.76,5745289.54,1575532.35,5183676.46,175.617638
329,-43.497853,172.700351,2485776.76,5745466.55,1575774.25,5183853.41,185.32006
365,-43.513661,172.607023,2478236.69,5743679.08,1568237.17,5182066.45,209.395548
366,-43.512505,172.608294,2478338.9,5743807.97,1568339.33,5182195.29,212.533644
369,-43.521855,172.626322,2479801.2,5742775.87,1569801.1,5181163.63,177.738489
374,-43.525628,172.644624,2481282.66,5742363.15,1571282,5180751.11,196.416469
376,-43.521234,172.639722,2480884.29,5742849.61,1570883.77,5181237.37,179.066046
382,-43.521329,172.650509,2481756.4,5742842.71,1571755.54,5181230.5,187.294533
383,-43.523032,172.626859,2479845.27,5742645.33,1569845.16,5181033.14,180.14583
386,-43.522031,172.63641,2480616.89,5742759.85,1570616.48,5181147.64,177.26131
388,-43.522584,172.639719,2480884.7,5742699.6,1570884.19,5181087.42,199.282848
393,-43.523669,172.651173,2481811.16,5742582.97,1571810.29,5180970.86,190.666079
394,-43.524461,172.627739,2479917.1,5742486.84,1569916.97,5180874.71,189.090369
396,-43.524355,172.633415,2480375.92,5742500.65,1570375.61,5180888.53,179.141423
397,-43.524546,172.636367,2480614.63,5742480.49,1570614.23,5180868.39,218.941996
398,-43.524469,172.640003,2480908.54,5742490.25,1570908.02,5180878.15,183.445494
401,-43.524147,172.645859,2481381.78,5742528.08,1571381.08,5180915.98,191.469402
404,-43.524662,172.651955,2481874.84,5742472.94,1571873.95,5180860.88,194.440796
407,-43.526493,172.634164,2480437.52,5742263.41,1570437.19,5180651.38,179.461851
409,-43.526485,172.640001,2480909.36,5742266.26,1570908.85,5180654.25,192.036452
414,-43.527071,172.650745,2481778.21,5742204.93,1571777.36,5180592.97,197.572799
416,-43.528236,172.627741,2479919.12,5742067.47,1569919,5180455.5,189.247044
420,-43.528368,172.636439,2480622.31,5742055.91,1570621.92,5180443.97,182.795181
422,-43.528684,172.640009,2480911.05,5742022.02,1570910.55,5180410.1,170.237017
424,-43.528692,172.645072,2481320.35,5742022.9,1571319.69,5180411,183.452418
425,-43.535436,172.627461,2479899.99,5741267.36,1569899.91,5179655.7,193.247516
426,-43.528812,172.64863,2481607.97,5742010.79,1571607.2,5180398.9,188.762038
427,-43.529161,172.650754,2481779.84,5741972.73,1571779,5180360.86,182.198019
429,-43.530377,172.627456,2479897.11,5741829.45,1569897.01,5180217.58,152.170756
431,-43.530827,172.63053,2480145.84,5741780.53,1570145.64,5180168.68,169.152583
433,-43.530554,172.633025,2480347.37,5741811.75,1570347.09,5180199.9,166.507144
435,-43.530771,172.636286,2480611.12,5741788.87,1570610.74,5180177.03,175.397277
436,-43.530826,172.639451,2480866.93,5741783.81,1570866.45,5180171.98,204.418441
437,-43.530946,172.642683,2481128.29,5741771.63,1571127.71,5180159.82,176.256963
438,-43.530995,172.64536,2481344.73,5741767.04,1571344.07,5180155.24,183.983779
439,-43.530864,172.646463,2481433.76,5741782.07,1571433.06,5180170.26,178.15061
443,-43.531924,172.630754,2480164.49,5741658.82,1570164.29,5180047.02,163.097452
445,-43.532491,172.633073,2480352.24,5741596.57,1570351.97,5179984.8,165.811463
446,-43.532239,172.636735,2480648.11,5741625.85,1570647.72,5180014.08,186.353932
447,-43.532112,172.639823,2480897.61,5741641.12,1570897.12,5180029.35,182.83328
448,-43.531897,172.642792,2481137.53,5741666.02,1571136.95,5180054.25,176.594044
454,-43.534485,172.630833,2480172.08,5741374.25,1570171.89,5179762.56,175.984955
459,-43.534435,172.645534,2481360.35,5741384.96,1571359.69,5179773.3,183.01605
461,-43.536518,172.623942,2479616.17,5741145.92,1569616.2,5179534.3,168.173245
462,-43.536482,172.6283,2479968.33,5741151.47,1569968.22,5179539.86,183.735777
464,-43.536473,172.630283,2480128.66,5741153.2,1570128.49,5179541.59,194.166141
466,-43.536214,172.633704,2480405.02,5741183.2,1570404.74,5179571.59,194.902378
468,-43.536864,172.636785,2480654.34,5741112.08,1570653.97,5179500.51,156.203368
470,-43.536262,172.639578,2480879.86,5741179.95,1570879.4,5179568.36,174.536454
471,-43.536573,172.643268,2481178.26,5741146.61,1571177.68,5179535.04,192.322017
473,-43.536472,172.64839,2481592.16,5741159.6,1571591.42,5179548.04,165.590192
474,-43.536201,172.650294,2481745.91,5741190.37,1571745.11,5179578.8,163.772896
475,-43.537558,172.621608,2479427.98,5741029.5,1569428.09,5179417.92,168.42851
476,-43.538341,172.625256,2479723.28,5740943.89,1569723.28,5179332.35,169.964985
477,-43.538525,172.627666,2479918.11,5740924.28,1569918.03,5179312.75,200.503103
478,-43.53813,172.630747,2480166.97,5740969.32,1570166.79,5179357.79,207.287515
479,-43.538439,172.633016,2480350.47,5740935.71,1570350.22,5179324.19,182.152927
481,-43.538763,172.639979,2480913.43,5740902.14,1570912.96,5179290.66,177.403361
482,-43.538536,172.642598,2481124.98,5740928.34,1571124.43,5179316.85,174.773756
483,-43.538356,172.645501,2481359.54,5740949.27,1571358.9,5179337.78,177.901274
484,-43.537879,172.647909,2481553.95,5741003.14,1571553.23,5179391.64,170.962086
485,-43.538498,172.650291,2481746.8,5740935.2,1571746.01,5179323.73,171.419602
486,-43.540458,172.618035,2479140.69,5740706.03,1569140.92,5179094.56,157.583611
487,-43.539814,172.619631,2479269.36,5740778.21,1569269.54,5179166.72,165.745894
488,-43.539534,172.621897,2479452.36,5740810.1,1569452.47,5179198.6,169.77064
489,-43.539771,172.6239,2479614.33,5740784.52,1569614.38,5179173.04,169.262612
491,-43.53975,172.627181,2479879.54,5740788.06,1569879.48,5179176.58,206.687422
494,-43.540149,172.633301,2480374.36,5740745.83,1570374.11,5179134.39,190.168471
497,-43.540129,172.639863,2480904.73,5740750.41,1570904.27,5179138.99,176.037766
498,-43.540394,172.642485,2481116.75,5740721.9,1571116.21,5179110.49,177.144438
499,-43.540337,172.645063,2481325.07,5740729.06,1571324.45,5179117.66,188.627153
500,-43.540257,172.647607,2481530.65,5740738.8,1571529.95,5179127.4,181.660288
502,-43.540896,172.651278,2481827.64,5740669.08,1571826.82,5179057.72,163.372309
503,-43.529043,172.642093,2481079.66,5741982.84,1571079.09,5180370.94,184.677564
505,-43.528898,172.642102,2481080.35,5741998.9,1571079.78,5180387,191.385305
506,-43.52903,172.642095,2481079.82,5741984.29,1571079.25,5180372.39,185.175329
507,-43.528961,172.642452,2481108.7,5741992.09,1571108.12,5180380.19,190.516773
515,-43.51846,172.660852,2482591.37,5743164.9,1572590.18,5181552.59,186.372094
520,-43.514401,172.666753,2483066.64,5743617.83,1573065.25,5182005.36,182.136817
522,-43.513997,172.664272,2482865.91,5743661.94,1572864.59,5182049.44,198.496348
529,-43.514795,172.663062,2482768.36,5743572.88,1572767.08,5181960.41,192.701321
532,-43.512366,172.653651,2482006.33,5743839.55,1572005.35,5182226.96,170.095694
536,-43.514385,172.652348,2481901.89,5743614.82,1571900.95,5182002.32,176.048288
538,-43.516789,172.658736,2482419.53,5743349.93,1572418.4,5181737.54,179.075998
541,-43.519187,172.664319,2482871.96,5743085.26,1572870.66,5181472.99,185.465964
543,-43.514273,172.66735,2483114.9,5743632.27,1573113.49,5182019.79,188.266286
553,-43.525076,172.659394,2482476.47,5742429.41,1572475.34,5180817.38,204.335796
554,-43.525091,172.657837,2482350.58,5742427.24,1572349.5,5180815.21,184.897723
560,-43.519904,172.655386,2482150.05,5743002.65,1572149.03,5181390.39,176.092037
562,-43.52153,172.650518,2481757.29,5742820.45,1571756.43,5181208.25,173.095217
563,-43.518695,172.651151,2481807.1,5743135.66,1571806.21,5181523.34,180.033079
564,-43.524437,172.651204,2481814.02,5742497.64,1571813.15,5180885.57,215.245985
565,-43.526258,172.651213,2481815.66,5742295.37,1571814.79,5180683.38,193.033632
567,-43.525393,172.654675,2482095.12,5742392.61,1572094.14,5180780.58,192.665934
568,-43.523637,172.653242,2481978.45,5742587.2,1571977.51,5180975.1,196.347673
569,-43.524608,172.653275,2481981.53,5742479.37,1571980.59,5180867.31,198.405344
570,-43.50868,172.651768,2481852.35,5744248.48,1571851.42,5182635.73,193.022282
571,-43.51023,172.651839,2481858.83,5744076.29,1571857.9,5182463.61,176.997505
572,-43.512494,172.652656,2481925.98,5743825.03,1571925.03,5182212.44,173.788983
575,-43.508286,172.65725,2482295.46,5744294.14,1572294.35,5182681.38,178.323262
577,-43.51321,172.657428,2482312.12,5743747.11,1572311.02,5182134.57,197.19263
579,-43.508326,172.660049,2482521.85,5744290.54,1572520.65,5182677.79,193.178957
580,-43.510244,172.65977,2482500.15,5744077.42,1572498.97,5182464.75,184.96804
581,-43.511941,172.659242,2482458.21,5743888.63,1572457.05,5182276.03,190.444142
586,-43.48059,172.612019,2478623.68,5747355.12,1568623.91,5185741.11,167.99984
587,-43.478418,172.614962,2478860.63,5747597.55,1568860.76,5185983.45,165.339934
588,-43.476248,172.615176,2478876.82,5747838.69,1568876.94,5186224.5,167.615023
589,-43.474106,172.613193,2478715.32,5748075.92,1568715.5,5186461.64,156.687494
590,-43.470647,172.612171,2478630.79,5748459.92,1568630.99,5186845.49,184.790655
595,-43.473125,172.61672,2479000.14,5748186.26,1569000.21,5186571.94,171.701455
596,-43.474671,172.619672,2479239.81,5748015.59,1569239.79,5186401.34,203.52374
598,-43.474257,172.627622,2479882.84,5748064.48,1569882.57,5186450.23,173.50927
603,-43.500001,172.665408,2482951.55,5745217.23,1572950.16,5183604.13,198.222481
607,-43.499754,172.66215,2482687.89,5745243.62,1572686.6,5183630.5,207.053854
608,-43.505194,172.660013,2482517.56,5744638.54,1572516.35,5183025.65,198.637798
610,-43.501067,172.660754,2482575.62,5745097.29,1572574.38,5183484.23,202.284768
613,-43.504921,172.657927,2482348.72,5744668.17,1572347.58,5183055.27,199.30117
614,-43.506968,172.658027,2482357.74,5744440.8,1572356.6,5182827.99,186.84845
615,-43.506368,172.655374,2482142.88,5744506.57,1572141.82,5182893.73,202.063582
616,-43.50521,172.654385,2482062.42,5744634.94,1572061.39,5183022.04,184.92232
