NZTM_X NZTM_Y Vs30
1573182.0 5197247.0 221.32767185124754
1573246.791 5197224.835 205.11676331602655
1573441.7619999999 5197211.51 222.84380154824206
1573424.195890034 5197035.91203795 203.5651112051242
1580053.8 5176277.3 160.91682414849146
1573704.201383539 5196928.813489546 
1573823.156881016 5197003.784548616 
1573742.231899177 5197118.449375195 
1931679.651174367 5617301.681939399 171.55759758170893
1762263.72503923 5905589.18168722 168.42681410363983
1758171.79 5920028.6 142.10921502654756
1758190.43 5920047.89 133.06291831320857
1758217.52 5920017.31 150.84973923433034
1758205.62 5920000.89 163.29500233967576
1895622.18 5819067.97 184.61343249538623
1895286.86 5818817.26 178.00956573613976
1885476.292746461 5823414.330357097 101.9200805237909
1885570.044883045 5823648.995591167 145.726242544298
1892735.305673999 5820489.5329632675 166.85988893923903
1881247.023 5829709.651000001 210.14266383137794
1692318.886134118 5676432.613174231 218.36577226864043
1758932.357633004 5902852.348543187 143.32821619039197
1759120.0148975442 5903014.528179964 125.30192862242382
1758966.419952415 5902865.0275531225 148.39395066129376
1758931.536721883 5903064.682858386 131.6634022870898
1570291.73281643 5180585.99546763 181.67826162589867
1755492.145289976 5928182.583772756 121.33798079824278
1753583.471 5445024.9 190.25450133592113
1753604.415 5444977.415 180.02860203305022
1753601.0 5444953.0 163.16339144749412
1929387.8743797268 5600837.884794847 200.20809559937692
1823625.461 5929351.425 140.75414144455928
1823849.2319999998 5929184.007999999 165.1107033067351
1751062.0 5423692.0 198.85410419304682
1734889.6 5949167.7 170.6573955846646
1264847.0 5004865.0 163.96254192317318
1265039.389154325 5004693.860590989 155.18062936100912
1570677.6966932332 5177632.022793843 107.31801924106527
1759582.165951887 5436457.359617317 152.1684846079876
1762588.759835227 5903804.573184115 147.9039021683277
1762408.342439748 5903908.480378789 155.94743035034662
1732792.0659999999 5945008.0370000005 110.84694354911112
1794709.442332751 5771881.756049101 132.74831147751485
1794792.7999744718 5772036.898214564 147.95492364056878
1854241.38751693 5897887.07243641 127.36402153153497
1749102.0 5429090.0 109.48678295607974
1749118.0 5429081.0 113.03614268262486
1748579.6609999998 5428900.592999999 200.4992113520294
1790662.1909999999 5852281.432 141.00755089363577
1743439.712020043 5924946.311650481 135.1263558558172
1743258.4977069332 5924894.093141993 140.4678898147708
1743428.398665778 5924851.952493425 154.41007374264552
1765993.403293953 5915716.79245291 161.25861351291982
1592144.209567284 5480728.0454986235 166.84437268369186
1592262.51603222 5480728.836297099 141.31431029894154
1766003.5097627419 5916471.9926789375 124.42612890216967
1754047.12426523 5915191.827010406 169.8638206503813
1937994.731792778 5610490.13122295 166.99575373416647
1937973.3276411132 5610486.8417514665 104.50591079506013
1938011.102577135 5610445.360305068 95.25121898056803
1766045.4982966532 5902152.556503237 158.6646083405876
2028719.0640104618 5709738.2794030085 161.16799198735976
1569232.0 5187438.0 
1569284.0 5187300.0 193.87275616767977
1766279.0372894069 5902005.093570865 169.7799378841998
1756968.024082435 5904862.3021017015 150.8123903023065
1404779.0765781929 4918867.205468415 223.08748706947415
1766476.998364881 5916925.668843443 132.8404969198849
1766182.850580335 5916419.423739655 124.59914727421064
1756010.071 5925988.279 148.41370294938446
1817018.9009999998 5527614.916 198.67297573797515
1817707.6830000002 5527549.3270000005 155.70778228196036
1817730.245 5527838.791 192.76817239984797
1817587.4440000001 5527879.969 163.90198657861404
1817508.04 5528153.869 194.86999374759836
1817177.995 5527914.1110000005 210.8571207395363
1751113.39 5950907.02 202.77900744968994
1934055.4176488142 5621224.547146622 161.30845807337246
1764952.47 5908755.91 143.25052301427053
1241791.43 4829226.16 183.06930064544932
1804064.811065136 5806526.309530491 180.67638170901188
1765774.821137765 5917204.307870142 191.05459778807298
1765857.238259871 5917406.922296572 165.08567182628903
1803223.640337912 5806140.221250092 142.6662873204887
1843512.435533978 5785711.291435367 189.16038384734105
1878277.6790354468 5826260.571646801 127.91871118515573
1878241.933056368 5826221.996617023 172.58641352879337
1763893.035 5913266.1729999995 168.26413149672402
1831777.97691595 5835278.45550631 158.78110601069184
1573039.363893766 5197034.557861777 
1573576.342393638 5197235.859013918 
1573653.952161405 5197137.955248898 
1574006.65610683 5196869.064036644 
1570381.1049030658 5179306.2682766 244.4642233179917
1573702.0 5190334.0 214.23265703934504
1574499.0 5190965.0 218.95196670687025
1573624.7034851718 5189904.101563082 197.8903409912979
1562647.9500006242 5173958.1980126165 161.23130845204682
1758429.627783951 5905049.821077524 135.08957817958665
1907197.0 5808186.0 151.9796629149151
1795920.80436647 5811422.03599868 100.69244200882042
1679277.67679626 5404222.390752047 100.20800851571074
1794672.46 5834889.55 159.11296930930806
1623435.652388847 5431524.507885174 192.763444476192
1567992.351073081 5184566.7139513735 158.33234782807605
1619613.476 5429470.953 173.18267613411058
1619735.4409999999 5428878.136 180.41571749032846
1570041.0 5180931.0 157.0068417628191
1930982.92177237 5616014.435736383 176.2652581439132
1576688.191366924 5177215.406911748 165.65504740039867
1574122.011963706 5178347.713691686 151.61481304116097
1768554.52032338 5468613.1247104835 192.49441407756527
1566470.0 5173271.0 
1617197.96304516 5424305.9656028915 167.1942925526452
1617301.9277301768 5424288.964977906 180.3835926731213
1929784.985200155 5604802.353686771 138.88475925171002
1569238.751902193 5175955.073871137 139.22416955736676
1697750.5348521832 5677780.593263917 147.64796635102385
1697830.52849135 5677768.658543448 177.41994269397279
1569274.3187151218 5175654.863896586 135.6354229691447
1825861.2119999998 5886054.686000001 115.8638851612109
1699206.9780962581 6095095.883919696 126.68628338689943
1768597.417855448 5468560.8214225285 184.13803546248232
1768467.513567427 5468511.326377376 180.17227773472607
1768397.017439791 5468599.331764562 182.68611952637542
1758865.760651565 5434991.262730059 176.76577337869293
1756723.36 5904476.2 140.96321355562426
1756815.46 5904531.81 139.06148202547146
1758774.7024391682 5434896.907100404 183.21042848980622
1753787.877631537 5880936.334954796 150.34883762843972
1572141.2836697982 5182076.982780587 155.32961603981227
1576112.346170364 5184559.588735323 173.04652100734958
1774482.18570729 5473980.064621415 225.8253558897281
1568212.5810725118 5179288.25296421 164.35179118728226
1878328.7979118982 5826213.379558303 145.6789600558606
1748661.287822546 5428656.821105761 200.61114210890037
1768601.6 5468162.7 170.9781927007123
1759366.897092145 5905027.8597814385 144.47311417152338
1819031.0159999998 5805570.456 170.78780472414948
1788127.289 5754964.991 164.39570714624898
1832027.519318511 5835386.979611045 173.66039643804567
1766869.944555168 5468282.76525382 226.53277588383725
1756880.728634656 5918986.157338013 139.15818734439975
1768585.844674361 5468159.012362288 152.21008265923516
1768607.31746711 5468203.132367896 172.25481153298674
1768629.42923915 5468229.4919261765 284.4814397436614
1757469.490491193 5921076.1239701975 142.85649453868186
1757438.2624412142 5921027.034630163 151.90816624161883
1757417.260611856 5921018.882750628 168.48347719605871
1757258.3820280682 5921014.501396865 105.54232989354196
1757642.0 5921016.0 123.95423307389638
1757597.0 5920886.0 155.36597334546045
1757793.411213395 5920964.708725197 166.10887567410697
1757612.505984589 5920880.419017567 162.13687316106245
1949941.470916779 5790917.686248623 250.0737155791854
1571050.515682821 5180781.6300528515 210.29040256465024
1873410.0 5818275.0 168.09172817106264
1573003.570034745 5202678.648815903 150.97621525850704
1873272.0 5818028.0 149.70814381783399
1873445.0 5818327.0 157.7788110062665
1873549.0 5818785.0 134.82635609442215
1573192.095798324 5196988.594180116 206.57381749124752
1797656.6469999999 5814368.081 128.7770353402596
1757637.8251481368 5920978.552574622 131.536028844812
1759375.9 5905027.0 149.25044083950678
1762686.049 5907007.967999999 115.84249254314052
1770462.860234095 5882284.604576482 131.90619361014103
1770465.774150168 5882326.813107222 131.19264771136932
1770209.92343712 5882247.6268727025 148.4533938260269
1802990.196 5811499.169 149.81915551775586
1802719.5690000001 5811357.891 162.16944102270233
1948268.263 5791595.473999999 173.9911831757286
1948539.2719999999 5791714.267999999 145.96501604057127
1748142.6331082631 5926783.143422245 146.8521445823599
1576763.4918874442 5171486.860269042 96.4477896987836
1757549.024480429 5921066.155838235 142.6757594917822
1573133.573530389 5183156.74769905 190.58804301959157
1570026.58 5180857.57 219.21904043260798
1569970.38 5180852.36 181.546238511713
1855012.1832983058 5879053.143130459 139.6750617262252
1565437.860925084 5175533.534744303 165.13306888389985
1749540.0368462582 5427436.788579717 160.946981312507
1768821.7 5468730.3 241.56751010417497
1564479.099008606 5178717.763301214 120.86690118354475
1745094.232527069 5916060.914263515 146.55215173818516
1572508.472898816 5182323.000027828 195.6617537504485
1759105.8189120719 5903788.8461298235 157.8333993918129
1759153.7710739858 5903728.32271868 165.8336299832104
1759201.8034473208 5903726.862273659 155.68286950403032
1934419.7705713469 5621512.523404557 193.88179383842734
1793416.708 5841878.957 165.2766936763728
1793630.5690000001 5843610.228999999 151.12029815623538
1758668.6597309082 5903218.926215108 146.0575707664568
1758671.0592121002 5903204.698667936 156.4409864021772
1759295.719220698 5903084.488936415 139.520289950911
1758562.808254054 5904673.009125913 172.47707352766696
1758429.603721099 5905049.854028602 135.08957817958665
1570477.6420408508 5180725.607563941 168.45260744947038
1756723.35969938 5904476.201321418 140.96321355562426
1756815.2767264268 5904527.184898059 139.06148202547146
1759471.703836953 5903949.062822161 182.2778864560508
1759246.9750074232 5905034.6213921225 138.96283010334346
1759401.3786940682 5905035.794793587 155.22980973371
1758341.3696829332 5905443.333158397 137.88963234211548
1759180.070445464 5903654.881837335 168.38187037480185
1759241.3078301998 5903659.763733064 184.22851489046633
1757088.713081895 5903781.616783868 148.6768345920534
1756732.969703767 5903572.694880571 140.94802522385027
1758523.787586015 5904121.377262719 152.2711338086461
1757627.6044767709 5903670.490422445 152.4849618859255
1758466.1843691592 5903984.211094918 147.73387756348325
1758463.993297073 5903156.268085462 160.2283888838286
1758043.1978823168 5903519.390421253 142.3955742485271
1748519.558559306 5427654.906141814 211.77046059037173
1572098.0 5204445.0 137.83943492410015
1572363.0 5204333.0 127.88889184569483
1573010.0 5204762.0 145.7778951012145
1573366.0 5204757.0 137.95395553457297
1891999.1730196541 5813336.070087555 122.5658719506695
1572913.0 5204930.0 126.94921528661162
1816365.2480000001 5527050.966 168.35128022700073
1794313.07 5837166.79 187.68906998967697
1794724.92 5836187.17 124.02717430200478
1794639.05 5834711.43 150.58669613178338
1791648.01 5846113.04 159.95717476262172
1793354.48 5844298.78 116.54209655963669
1791598.765 5846201.049 152.9311441972461
1573238.0 5197235.0 181.8099934070923
1764127.17 5910099.51 126.61165046761529
1759337.049523766 5904909.324168733 174.86424903184277
1573076.0 5197409.0 197.87973389344867
1751747.20806689 5917232.771347236 159.4292662149088
1751764.0735317168 5917275.629516558 141.4641629078538
1873621.665687535 5818780.777749062 128.77257500170546
1751792.8141401 5917609.598536221 145.54381509636093
1748549.485030772 5970819.079178054 164.78926736994754
1573146.0 5197440.0 188.37390496335297
1573226.0 5197362.0 220.91104462212684
1926313.23286096 5602585.880524026 156.96549638457216
1879471.098117259 5819898.937039698 143.95316358088886
1879580.449418425 5819876.942106081 141.12715343326744
1879485.0833171532 5819665.1593601825 96.26209961302276
1879608.822105666 5819732.303350129 85.53820530700459
1879666.5555437459 5819726.429355871 100.32016495744139
1568420.272964453 5205214.829660038 182.5079034669844
1873710.0 5818811.0 133.80910042949017
1816013.10913361 5806178.834803354 138.70283374359795
1572190.0 5204609.0 
1879526.11573252 5819805.400832906 142.5388369959561
1573077.571582787 5183186.065073333 200.7262067659062
1758337.23743542 5905050.626727091 139.7080777423746
1758449.678301489 5905020.74893593 132.11989903252038
1758504.747184906 5904686.511118561 161.2728330870198
1758392.84255861 5904602.191918349 154.8333841441521
1678677.1548831668 6022626.295440104 139.13342671568932
1879070.899916759 5820348.294988433 222.47172503543072
1240451.631051915 4849117.928097212 172.96870745893676
1620557.0159999998 5429423.65 231.85683563088344
1620532.299 5428996.496 159.93206154513337
1568169.3980067358 5179398.776790511 131.327449385196
1568506.308646959 5184609.999642031 143.4180867730736
1570114.5481296482 5180790.963024635 
1768234.009 5903419.693 177.5492810383869
1768158.0980000002 5903267.8270000005 165.966475840942
1795955.43 5811667.29 119.11718309400457
1854641.026146689 5901268.514023202 213.98211009463088
1854557.583193427 5901373.327742031 195.26286103228796
1796004.71 5811929.714 143.5598943371775
1796149.656 5811951.239 126.8139557680927
1796108.92888 5811575.56133 124.84102546414499
1936851.46148535 5623073.316321757 184.35826735635055
1754150.247140439 5882182.2999187615 150.4794469221096
1800259.5208969568 5821460.323338551 173.27921147899735
1860508.3372080692 5856037.278721706 161.52966163512195
1799794.3118539518 5813326.457764053 149.3322722354829
1799812.41861916 5813121.274839932 142.96386108049413
1759618.664 5905205.321 157.04270953661577
1759619.904 5904851.904 167.46635769020568
1758027.038908209 5904509.400539426 151.68470345882682
1758131.224693016 5904800.845914632 127.7664329477163
1762544.7029396691 5908945.665907656 175.99309434775853
1885838.653262181 5824882.634590864 235.77756972474427
1573153.8674270082 5178802.881742958 138.0702168538386
1570705.9074240269 5180835.333401281 176.4443738451963
1934828.715379426 5621315.7002379885 192.03755217988518
1568053.053 5179212.82 151.79640546692784
1926338.487 5602571.793 148.32544192945824
1802511.2 5816246.2 142.49426602709656
1930333.0 5605408.5 146.97068117745204
1570821.501121526 5181402.696756695 166.62545936165552
1774963.8769999999 5894762.175 154.936639839649
1775101.176 5894724.544 172.62807052593436
1569190.0878925482 5185488.216712634 145.10978570782905
1936321.0 5617861.0 153.89909270798552
1837184.001314413 5860126.73274124 149.13116716406878
1756670.227043969 5921139.0803672625 127.31396650238982
1759904.07177194 5432650.217997341 184.39182315328833
1760453.0 5906566.0 144.57402900469023
1766075.0 5904945.0 142.93249080071786
1819700.42 5803473.18 175.09266698662518
1756562.6 5921147.06 145.84167444586674
1931623.0 5607439.0 140.22935158133882
1567594.837532456 5181615.813156841 171.51657936753202
1811205.54 5806680.04 173.7640505750274
1758407.17512223 5904949.692228011 140.18663806420489
1811526.87 5806252.13 153.979636015561
1791778.53 5845696.01 156.55089583605059
1792956.27 5844452.83 161.14101894545124
1793670.75 5843739.35 155.60884703079876
1811657.31 5805978.54 175.11297230475714
1793602.54 5837933.49 203.80289666372585
1794398.93 5837167.81 110.66715002829655
1794619.23 5834703.72 153.071488689862
1815219.42 5805914.27 181.21596054837224
1814683.18 5805943.64 176.1033358032789
1817828.31 5805624.05 177.31319773065772
1818207.89 5805221.77 170.26399197226658
1738574.392 5929053.781 154.50936784536532
1794610.8730000001 5834234.073 152.67535298859923
1794627.5280000002 5834939.492000001 168.63780393335364
1759621.5732054592 5905100.742330247 165.07135864145857
1817775.79 5805663.73 190.6994948008581
1759623.812650855 5904925.193315342 167.57588849040084
1757361.5 5921096.956 132.85493494793712
1819107.16 5804086.75 174.15466861165024
1819244.73 5803994.61 197.53200389658988
1934315.984455932 5608696.839981278 132.8259777772385
1816004.33 5806106.16 159.61433785404876
1816108.68 5805929.25 192.86256909668023
1756583.855498364 5921108.808024269 140.08788077668046
1571276.923989412 5181393.713436091 220.20939441277187
1570622.9832437218 5180290.64923049 140.53935780716114
1570550.771986275 5180247.017299281 163.68816169900813
1760250.5950739481 5903260.131530828 150.22783196864566
1770670.33634656 5902874.83179252 165.81054463001126
1756912.3822266092 5904735.091224558 135.02793523017067
1756973.294863411 5904675.213870574 134.9948068525582
1570499.0 5180308.0 149.32498965817572
1570581.0 5180365.0 155.32447968119854
1758532.01222907 5904694.136293635 153.57498867797577
1828028.5404244068 5881196.274917936 99.25876747264377
1788181.81 5756028.53 144.94010160485396
2041235.2581600319 5705703.355428779 240.0758098285343
2037308.303437123 5707721.40864279 187.6923229743923
1757443.068560845 5926292.64266406 145.5112971439974
1878279.0 5817892.0 146.4360173488596
1878368.8224610281 5818164.543689612 161.09500943995323
2034412.227506361 5711527.493866214 136.25501836878067
2034345.6531660282 5711668.463661225 143.15733802025267
2034859.0885509208 5711625.088610771 137.23671705720554
2034875.918810936 5710856.258769315 203.84444578655928
2034440.4258754759 5711333.256140783 164.00007941591596
2034575.5734876082 5711362.086846021 167.90731149664512
2034596.539723787 5711437.355264221 156.44429159151707
1258202.0 5004211.0 163.53599636321346
2039684.848610359 5706569.1257919725 113.20313386055517
2034118.0603654531 5712151.029520578 149.81993948604477
2033899.5571121192 5712468.90664264 130.06284160970148
2033716.575869094 5712365.697927968 146.9399191105361
2033966.682549737 5707831.668576377 181.19822595779397
2037323.10369716 5708471.805552922 119.83743512405643
2037406.924944806 5707756.282582113 127.35353294987917
2034375.385909979 5710374.41435571 208.1531275996902
2034941.1499303032 5711636.761081369 156.762566312185
2039202.870178555 5706509.526838196 133.8404445066352
2034747.7713160391 5710998.81268783 140.47292775542815
2035145.654062629 5711206.105437618 171.987739729289
2030574.862935182 5710043.356670214 150.99424319215598
2035336.4458775942 5710456.280008301 133.1934333648211
2068358.798370378 5706531.992069637 124.28793678598436
2034169.083750379 5710518.99293135 152.16971004082885
2029803.2881872668 5706543.5045385985 167.1477915749646
2035022.269202265 5710952.750840041 143.95278645220156
2032354.860239815 5708507.281802093 198.5158403400506
2035265.0910420269 5710651.546360978 124.52660927001526
2034330.6804397309 5710450.03386757 145.8617661216245
2033629.182381186 5711907.645679928 142.31886189017843
2029011.897174915 5714951.764239844 107.50908046123918
2028779.287597968 5706111.263382735 154.73867911653863
2032120.6345848208 5708543.9478438385 193.65533913052624
1749371.621 5969214.935 162.60586444101057
1749433.4230000002 5969331.002 141.1931095315629
1579803.020280745 5177390.556457348 224.35769129446456
1766890.0569999998 5910891.753 136.00846550723858
1839984.4 5691888.3 161.30789972206935
1765481.2427830219 5441724.450758148 220.13412679278412
1756540.1043473908 5925996.344909009 174.57274878201636
1840074.5 5691923.5 161.9415431675554
1571597.859355229 5183945.537724412 156.01925425493945
1810973.0 5807014.0 163.90102625935606
1840054.8 5691659.2 221.80420635284824
1570133.906741307 5179078.585953972 158.68584272349614
1570021.349495443 5179082.0817324035 157.2090367371582
1931464.0 5607456.0 141.90552840811543
1820287.8969999999 5802897.786 146.94435170162006
1880406.106 5826178.722 161.96159691081345
1758404.2969999998 5904640.345 158.7909976414747
1797505.0077093681 5821217.815952958 172.87444451938268
1797562.8748974109 5821207.658084648 146.0316158646022
1797598.519995049 5821355.698169609 160.47572863841378
1931763.7423544258 5607354.172719233 150.2312089841295
1931628.628723151 5607304.083946044 150.67774721413946
1929077.692317806 5598185.881978251 257.7949875799946
1931942.8998025132 5603843.910735459 208.31287924688047
1934108.303824442 5621536.706517306 144.53758811914807
1933097.7057970809 5608408.587494466 162.54718118252782
1930127.926147776 5604815.295878655 143.54119313810182
1932980.2515921742 5602451.887506021 163.21757348549758
1629008.396535782 5439693.372374261 110.60490414608485
1569982.368567419 5183473.02477323 138.00610093811932
1934229.21273493 5621560.566725548 213.03870204979563
1578202.3892584231 5183160.830778187 230.5626922545142
1758120.05 5904748.73 136.46818046225005
1758279.49 5904446.92 157.40917940466193
1758106.46 5904447.13 150.09360506982227
1758268.94 5904633.15 146.9868544151702
1759720.805 5903853.507999999 164.48081450434606
1759753.469 5903739.142999999 168.18871763720318
1947622.0 5791440.0 163.33954125567408
1948917.0 5791732.0 203.33647911945138
1950304.0 5792449.0 138.89035092829656
1951107.0 5792089.0 131.6584287063599
1924756.0 5603065.0 157.01096179505353
1933150.0 5608519.0 167.52289577668125
1929591.0 5605304.0 145.0114552083727
1927405.0 5607776.0 176.08047994155802
1931535.0 5603862.0 180.0012113110671
1932274.0 5606331.0 178.73314338148063
1928567.0 5622914.0 205.36166023320914
1933798.0 5599938.0 184.8114686104268
1930322.0 5606869.0 161.93376577096024
1933476.0 5602701.0 207.88817382314156
1924397.0 5608544.0 174.7337838947552
1934958.0 5620045.0 148.67314405842484
1931012.0 5605165.0 171.5504140009216
1751054.58 5915189.357999999 134.6307428819477
1743223.871260816 5925243.456119058 140.9741183114791
1748893.973006555 5424522.183683692 142.16046161147
1748891.0645935892 5424462.988571663 165.97531208793038
1759640.7 5904866.4 167.4721405142088
1872717.0752579968 5818048.797515337 233.4335331777728
1883968.475101714 5775248.657870593 100.24342296705315
1738905.375150121 5928900.755378377 186.5898826966799
1572403.983878162 5178432.945577544 162.70608891714218
1754268.823786678 5882191.818780622 153.80322820498506
1758187.090985315 5904888.617639908 135.08655817031217
1757890.182561724 5904884.539132804 140.4501669636948
1757876.001188853 5904715.970729822 137.66801047733045
1882248.334328452 5826774.891835934 183.43013126698247
1982957.0 5670081.0 124.02562097949726
1746738.0 5970748.0 109.92774319550902
1746286.0 5969072.1 151.4782280562023
1746692.6 5970810.9 148.75156752795738
1264158.608376602 5005380.606606423 187.68372985585293
1264931.631919066 5005377.211126405 198.36124502210785
1752558.738486206 5918010.076934149 144.78352654562977
1265179.584417658 5004938.344570836 175.73646106866823
1265506.581021062 5006032.375908987 235.71970584221953
1758962.983721039 5433768.204989078 148.78321805321318
1758913.725309667 5433830.8787647635 185.92426138995094
1265031.6670237242 5005045.0605768785 
1745961.5 5969714.8 129.05832793818223
1772298.146501866 5898005.269802908 110.59554740640205
1746608.25 5966104.15 162.2707805181646
1814525.898 5805904.087 177.25489177328296
1746656.5 5966019.12 142.4900752762301
1746703.21 5967811.68 137.35189150040685
1746238.99 5969391.8 113.87449698492891
1746916.5 5971132.3 125.9893558540628
1932241.398 5620766.522999999 130.276849109423
1932315.995 5620075.891 
1816415.79 5805911.686000001 137.19581460684375
1768449.4 5468530.5 151.08301497982217
1768368.7 5468630.9 196.38837963653447
1768269.7 5468526.8 227.49310390936677
2037077.408405196 5707581.349838378 130.11616815065352
1937468.0 5623172.0 199.2957382891815
1769648.5749894409 5879724.120352888 114.97974650761685
1928191.9258129618 5606184.147341829 180.20896155089264
1949040.900674344 5792107.44608867 177.12359192494992
1948936.082399722 5792098.1270832475 188.13013807059986
1766659.8251376268 5917122.4711401835 121.83720412087979
1766295.21 5916881.38 140.6878098392125
1764784.431266361 5903326.400362238 141.5443218896474
1758223.995 5905124.223999999 145.72558258465554
1759828.013 5905135.353999999 177.3952472576277
1771395.976460181 5898232.945329607 130.6439497431307
1771404.716332971 5898203.242913513 134.21727509519613
1756444.204135072 5921073.121527407 160.4010903359414
1756382.033 5903602.699 163.81712924017077
1756539.8169999998 5903375.065 176.6289563602631
1756916.67 5903778.001 144.62237378366072
1756828.695 5903749.951 153.48593102877138
1757499.725 5903967.932 159.77827199045788
1757806.5219999999 5904095.446 139.5331306839904
1758190.305 5904189.784 141.58840603127706
1759051.8169999998 5904510.238 140.09842840659783
1759382.585 5904576.332 154.88245771504057
1759505.384 5904715.1110000005 180.22093358702404
1885105.6619999998 5774223.682 215.47421267860037
1556815.601330508 5167243.415263603 
1811599.54 5806212.98 176.19529441949555
1253604.733231602 5005027.43870481 152.1736207802131
1263674.1881871321 5005038.790101217 137.10403181082722
1751048.6432135382 5915229.024030855 159.7916549928386
1746628.7 5965546.2 138.8974297973855
1802756.717 5811530.279 160.24276318944112
1796759.175365632 5819844.23744797 165.43186964801694
1796815.1233140582 5819708.173369791 167.29606559395245
1887547.7248861492 5773815.517729975 177.55271624919567
1867811.025 5828268.864 133.28416196048596
1867877.292 5828132.89 167.24247339856092
1867676.86 5828438.645 131.42275674708452
1867728.407 5828196.556 155.41251795553484
1880776.9919999999 5826599.352000001 146.0140676167949
1757783.332415405 5904788.27280035 138.78588491228055
1880858.842 5826553.049 140.44674950326302
1757683.460913112 5904755.937398069 139.9814196709218
1757645.413623885 5904693.012643575 141.9763073595342
1757582.41747242 5904723.2275675135 129.73398787146564
1880781.0559999999 5826610.634 142.9015339071967
1800760.801 5813428.471 162.91967642087755
1800790.7769999998 5813361.682999999 132.6593104750239
1801005.38 5813348.321 122.63345022628427
1796726.0 5825759.0 136.72641271878652
1798623.0 5824300.0 149.77640459759942
1799998.0 5823286.0 134.3148504412751
1801430.0 5822591.0 152.4582669748615
1802448.0 5821447.0 133.8642471060294
1803422.0 5819790.0 154.59707124228163
1803885.0 5818547.0 147.525926697324
1805504.0 5816515.0 163.9076385876744
1806241.0 5812487.0 165.61133435837607
1576989.793681994 5171591.42769572 137.48217836304764
1801148.0 5815292.0 215.19666243594156
1801157.0 5815255.0 215.28550908258762
1801148.0 5815327.0 151.3834979401226
1945425.9419999998 5792043.596 181.02268965014548
1936547.8 5617645.9 160.90330361396036
1936261.493 5617756.2639999995 141.39991563858845
1936363.42 5617725.16 
1569378.0 5183380.0 144.56439937642222
1885388.5780000002 5774258.3 191.1179994298281
1885434.1730000002 5774299.917 179.8076747885614
1873718.1 5816512.2 138.31693760897346
1873707.1 5816525.9 149.34803738106865
1873681.5 5816479.2 141.07814906892128
1751119.627889694 5946937.8150077425 183.60464146418056
1883023.2769999998 5767656.094 180.29173614020905
1882279.356 5767896.931 149.77935543272991
1882450.549 5767754.831 156.91781418183217
1882451.0269999998 5767859.464 166.7695525488441
1750945.385796844 5947080.9879042925 190.51700298619167
1570976.611667725 5176548.587111916 139.93721679009298
1798081.0 5820063.0 159.08380202659055
1798839.0 5820524.0 159.0191252683367
1798957.395588192 5820566.947100306 155.1726527209809
1745371.462420568 5919655.117349562 116.44650843310889
1928354.589445265 5606563.731718454 185.66007898216128
1928341.0 5606557.0 202.57144696159935
1664541.276453854 5429779.430614767 142.16147956195488
1745647.852500424 5925328.477998728 161.05424373788358
1745719.3612694368 5925389.642029192 133.11699332057458
1950152.0342056018 5788748.203759002 136.18457183375406
1950573.523648629 5791184.781076132 237.3576322245938
1951100.951376893 5791812.166795538 160.87637351756794
1806105.0 5817081.0 182.30593726820678
1948540.251739061 5791824.517917492 160.5207988615151
1949018.4733211582 5791990.338598669 192.9563292994738
1948812.508185838 5791921.89667818 186.24527317579873
1756452.2783720081 5921122.640497662 118.22352242553436
1948499.7617598318 5791620.737814212 178.09233738304832
1796186.0 5819889.0 165.90081991265
1796148.0 5819832.0 163.3587168784986
1758709.211 5908159.839 157.84158503869202
1756739.850145569 5921322.206149451 143.01745270181908
1758809.414 5907959.535 140.29184671223697
1931419.2598947382 5607307.290860293 151.16839529473083
1758525.17 5918656.18 153.99037868049572
1747800.833400995 5926003.431420453 231.55087905730508
1747136.486030308 5913875.370808734 136.06640756185237
1885545.280256901 5773667.871671023 135.77050383051184
1801635.0 5816242.0 174.67832096464954
1801520.0 5816168.0 161.05499966566524
1771556.9728237318 5906787.927451317 
1771605.348585086 5906977.861626987 176.15255466531926
1756269.642746526 5920950.285419179 
1756431.8229413999 5920854.621622251 133.77673297911446
1756586.859326784 5921323.89612211 121.96294313415926
1756502.5616376768 5920980.7541842675 143.20478028860967
1756559.4643225332 5921519.824186529 133.88835368775224
1755612.5480000002 5920684.546 169.97989397058677
1754549.904 5920721.947000001 145.09229790461373
1679731.59 5404021.6 184.81176821102747
1801597.0 5816134.0 191.7613570179565
1756100.4840000002 5920804.573 134.64822190750834
1876860.312022119 5818785.322163283 136.22172613411934
1769133.85 5873958.13 99.47888330572694
1769281.52 5873850.59 114.56650095909492
1782590.759 5486332.466 231.0374024612469
1776856.0 5478481.0 182.61302299953468
1776774.0 5478264.0 182.4785996858395
1776556.0 5477908.0 210.73671451863453
1751774.83 5948709.27 141.11592136375845
1576861.796019631 5171736.085529028 101.65427392783099
1880415.21734851 5830176.367436113 149.915389916182
1880346.875518745 5830183.239674836 154.10351654664896
1262593.072807065 5006038.892462032 123.57481253153752
1777063.604 5478755.489 139.45397997994186
1936538.170643596 5618005.973242895 149.59275637717428
1936569.192599998 5617946.776747396 154.77943828298334
1936625.1709792882 5618104.526180453 164.63272528082507
1748073.29 5927049.692000001 156.08051462795677
1927675.9900143368 5608188.230320519 163.76255378559932
1797993.127064075 5817356.509978178 152.46414945776417
1758352.6169999999 5905012.054 132.34401313435524
1798004.10184639 5817374.531052062 142.17584754308007
1634331.816133693 6141997.683443944 
1634889.061707282 6142393.0300873825 185.07757955887297
1635495.6295486 6143355.496661784 
